bin_id	assembly	accession	n_contigs	bin_bp	bin_n50	ref_len	covered_ref_bp	contam_bp	unaligned_bp	bin_bp_per_covered_ref_bp	true_completeness	true_contamination	true_contamination_upper	in_mock1	bin_fasta	organism	kingdom	gtdb_phylum	genome_status	gc_pct	mock1_pct	split	leakage_free	ref_nseq
mgiseq_t7__GCA_000019085.1	mgiseq_t7	GCA_000019085.1	151	2248034	77418	2362816	2242868	0	2818	1.0023	94.923515	0.0	0.119264	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000019085.1.fasta	Thermoanaerobacter pseudethanolicus	Bacteria	Firmicutes_A	Complete	34.5	2.4816006004718845	train	False	1
mgiseq_t7__GCA_000016785.1	mgiseq_t7	GCA_000016785.1	52	1728514	103109	1823511	1726870	0	1096	1.001	94.700279	0.0	0.060104	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000016785.1.fasta	Thermotoga petrophila	Bacteria	Thermotogota	Complete	46.1	6.950263060905706	train	False	1
mgiseq_t7__GCA_000010505.1	mgiseq_t7	GCA_000010505.1	287	2221516	35850	2354886	2216178	0	5749	1.0024	94.109779	0.0	0.244131	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000010505.1.fasta	Porphyromonas gingivalis	Bacteria	Bacteroidota	Complete	48.4	2.1700669467348197	train	False	1
mgiseq_t7__GCA_000007565.2	mgiseq_t7	GCA_000007565.2	3902	5819056	2317	6181873	5661497	14534	115468	1.0278	91.582228	0.235107	2.102955	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000007565.2.fasta	Pseudomonas putida	Bacteria	Proteobacteria (g)	Complete	61.5	1.4824978587194015	none	True	1
mgiseq_t7__GCA_000015805.1	mgiseq_t7	GCA_000015805.1	1600	1885866	1645	2009313	1831857	1204	47393	1.0295	91.168325	0.059921	2.418588	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000015805.1.fasta	Pyrobaculum calidifontis	Archaea	Thermoproteota	Complete	57.2	2.5449546574683057	val	False	1
mgiseq_t7__GCA_000006805.1	mgiseq_t7	GCA_000006805.1	97	2360194	135610	2571010	2342701	61	16437	1.0075	91.119871	0.002373	0.641693	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000006805.1.fasta	Halobacterium salinarum	Archaea	Halobacteriota	Complete	67.9	2.5322931915107527	val	False	3
mgiseq_t7__GCA_000015125.1	mgiseq_t7	GCA_000015125.1	1228	2870488	4652	3133902	2839786	289	34467	1.0108	90.615022	0.009222	1.109033	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000015125.1.fasta	Chlorobium phaeobacteroides	Bacteria	Bacteroidota	Complete	48.4	0.6902618012215004	test	True	1
mgiseq_t7__GCA_000021665.1	mgiseq_t7	GCA_000021665.1	2882	5050175	4087	5358884	4836197	1476	58937	1.0442	90.246346	0.027543	1.127343	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000021665.1.fasta	Shewanella baltica OS223	Bacteria	Proteobacteria (g)	Complete	46.3	2.536452317303562	none	True	4
mgiseq_t7__GCA_000020225.1	mgiseq_t7	GCA_000020225.1	2246	2454944	1554	2664102	2385517	732	61710	1.0291	89.543005	0.027476	2.343829	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000020225.1.fasta	Akkermansia muciniphila	Bacteria	Verrucomicrobiota	Complete	55.8	0.9075135785424312	test	True	1
mgiseq_t7__GCA_000156375.1	mgiseq_t7	GCA_000156375.1	2409	2621079	1548	2867216	2539056	5057	75477	1.0323	88.554751	0.176373	2.808787	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000156375.1.fasta	Desulfovibrio piger	Bacteria	Desulfobacterota_I	Draft	63.0	4.387852857703976	none	True	47
mgiseq_t7__GCA_000008085.1	mgiseq_t7	GCA_000008085.1	348	440209	2384	490885	430844	362	8343	1.0217	87.768826	0.073744	1.773328	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000008085.1.fasta	Nanoarchaeum equitans	Archaea	Nanoarchaeota	Complete	31.6	0.9556564428044254	train	False	1
mgiseq_t7__GCA_000196135.1	mgiseq_t7	GCA_000196135.1	2038	1886563	1229	2110355	1826507	469	54622	1.0329	86.549751	0.022224	2.610509	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000196135.1.fasta	Wolinella succinogenes	Bacteria	Campylobacterota	Complete	48.5	0.6560466917797272	train	False	1
mgiseq_t7__GCA_000007185.1	mgiseq_t7	GCA_000007185.1	1819	1503433	1087	1694969	1448017	1554	50644	1.0383	85.430294	0.091683	3.079584	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000007185.1.fasta	Methanopyrus kandleri	Archaea	Methanobacteriota_A	Complete	61.2	0.2102064650380613	train	False	1
mgiseq_t7__GCA_000018865.1	mgiseq_t7	GCA_000018865.1	5627	4582536	1102	5258541	4421991	2214	154637	1.0363	84.091595	0.042103	2.982786	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000018865.1.fasta	Chloroflexus aurantiacus	Bacteria	Chloroflexota	Complete	56.7	0.2032657270148536	val	False	1
mgiseq_t7__GCA_000008185.1	mgiseq_t7	GCA_000008185.1	3270	2423629	962	2843201	2328294	1290	89371	1.0409	81.889884	0.045371	3.188695	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000008185.1.fasta	Treponema denticola	Bacteria	Spirochaetota	Complete	37.9	1.267464756251801	train	False	1
mgiseq_t7__GCA_000009705.1	mgiseq_t7	GCA_000009705.1	7937	6012861	979	7211789	5800526	1545	202263	1.0366	80.431166	0.021423	2.826039	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000009705.1.fasta	Trichormus sp000009705	Bacteria	Cyanobacteria	Complete	41.3	1.3714630261137666	train	False	7
mgiseq_t7__GCA_000008665.1	mgiseq_t7	GCA_000008665.1	2875	1577882	656	2178400	1498369	332	75369	1.0531	68.783006	0.015241	3.475073	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000008665.1.fasta	Archaeoglobus fulgidus	Archaea	Halobacteriota	Complete	48.6	1.168267837618576	train	False	1
mgiseq_t7__GCA_000012825.1	mgiseq_t7	GCA_000012825.1	6771	3212721	533	5163189	3032898	4199	171867	1.0593	58.74079	0.081326	3.410024	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000012825.1.fasta	Phocaeicola vulgatus	Bacteria	Bacteroidota	Complete	42.2	0.4692441753857262	none	True	1
mgiseq_t7__GCA_000007985.2	mgiseq_t7	GCA_000007985.2	5356	2350328	483	3814128	2197179	3419	144832	1.0697	57.606326	0.08964	3.886891	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000007985.2.fasta	Geobacter sulfurreducens	Bacteria	Desulfobacterota	Complete	60.9	0.5871731729158559	train	False	1
mgiseq_t7__GCA_000020325.1	mgiseq_t7	GCA_000020325.1	2343	1094532	522	1838442	1033509	810	58435	1.059	56.216568	0.044059	3.222566	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000020325.1.fasta	Sulfurihydrogenibium sp000020325	Bacteria	Aquificota	Complete	32.0	0.6921505889417947	train	False	1
mgiseq_t7__GCA_000013645.1	mgiseq_t7	GCA_000013645.1	12535	5423205	470	9731138	5066415	10787	336336	1.0704	52.063952	0.11085	3.567137	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000013645.1.fasta	Paraburkholderia xenovorans	Bacteria	Proteobacteria (g)	Complete	62.6	0.5751132729787753	none	True	3
mgiseq_t7__GCA_000016065.1	mgiseq_t7	GCA_000016065.1	5297	2321246	478	4602594	2183846	2375	131378	1.0629	47.448156	0.051601	2.906035	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000016065.1.fasta	Shewanella loihica	Bacteria	Proteobacteria (g)	Complete	53.7	0.55325101249311	train	False	1
mgiseq_t7__GCA_000022565.1	mgiseq_t7	GCA_000022565.1	5177	2010067	405	4127356	1872025	4278	131170	1.0737	45.356519	0.10365	3.281714	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000022565.1.fasta	Acidobacterium capsulatum	Bacteria	Acidobacteriota	Complete	60.5	0.1997803218085485	train	False	1
mgiseq_t7__GCA_000022325.1	mgiseq_t7	GCA_000022325.1	3113	1410583	494	2931662	1324014	720	77798	1.0654	45.162573	0.024559	2.678276	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000022325.1.fasta	Caldicellulosiruptor bescii	Bacteria	Firmicutes_A	Complete	35.2	0.214992735486677	none	True	3
mgiseq_t7__GCA_000011585.1	mgiseq_t7	GCA_000011585.1	1764	759469	483	1661137	711068	665	45583	1.0681	42.806102	0.040033	2.784117	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000011585.1.fasta	Methanococcus maripaludis	Archaea	Methanobacteriota_A	Complete	33.1	0.4596159247507687	train	False	1
mgiseq_t7__GCA_000015865.1	mgiseq_t7	GCA_000015865.1	4251	1599096	394	3843301	1491841	1505	104615	1.0719	38.816658	0.039159	2.761168	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000015865.1.fasta	Ruminiclostridium thermocellum	Bacteria	Firmicutes_A	Complete	39.0	0.2688448965555986	train	False	1
mgiseq_t7__GCA_000018265.1	mgiseq_t7	GCA_000018265.1	5480	1889665	352	5786361	1695464	17817	170786	1.1145	29.301041	0.307914	3.259441	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000018265.1.fasta	Micromonospora arenicola	Bacteria	Actinobacteriota	Complete	69.5	0.3905638725665548	none	True	1
mgiseq_t7__GCA_000017325.1	mgiseq_t7	GCA_000017325.1	2440	1571752	1243	5312910	1493160	453	54849	1.0526	28.104372	0.008526	1.040898	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000017325.1.fasta	Shewanella baltica	Bacteria	Proteobacteria (g)	Complete	46.3	1.3566218977486435	train	False	2
mgiseq_t7__GCA_000011065.1	mgiseq_t7	GCA_000011065.1	4326	1367529	314	6293399	1262487	1981	102527	1.0832	20.060495	0.031477	1.660597	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000011065.1.fasta	Bacteroides thetaiotaomicron	Bacteria	Bacteroidota	Complete	42.9	0.3235098144670962	none	True	2
mgiseq_t7__GCA_000008565.1	mgiseq_t7	GCA_000008565.1	2146	708108	328	3284156	650896	2071	54917	1.0879	19.819278	0.06306	1.73524	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000008565.1.fasta	Deinococcus radiodurans	Bacteria	Deinococcota	Complete	66.6	0.6198437959638331	train	False	4
mgiseq_t7__GCA_000021645.1	mgiseq_t7	GCA_000021645.1	1008	298994	296	1855560	275547	37	23353	1.0851	14.849803	0.001994	1.260536	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000021645.1.fasta	Dictyoglomus turgidum	Bacteria	Dictyoglomota	Complete	34.0	0.6857645825164118	val	False	1
mgiseq_t7__GCA_000016425.1	mgiseq_t7	GCA_000016425.1	2344	692587	290	5183331	608470	11981	70871	1.1382	11.738976	0.231145	1.598432	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000016425.1.fasta	Micromonospora tropica	Bacteria	Actinobacteriota	Complete	69.5	0.4909911943102475	train	False	1
mgiseq_t7__GCA_000195675.1	mgiseq_t7	GCA_000195675.1	1886	536224	278	5339179	487200	3170	46403	1.1006	9.124998	0.059372	0.928476	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000195675.1.fasta	Bordetella pertussis	Bacteria	Proteobacteria (g)	Complete	68.1	0.4766564636270562	train	False	1
mgiseq_t7__GCA_000007225.1	mgiseq_t7	GCA_000007225.1	496	132395	262	2222430	120407	115	11833	1.0996	5.417808	0.005175	0.53761	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000007225.1.fasta	Pyrobaculum aerophilum	Archaea	Thermoproteota	Complete	51.4	0.2290245053808944	train	False	1
mgiseq_t7__GCA_000172575.2	mgiseq_t7	GCA_000172575.2	520	139057	260	2739625	127096	536	11603	1.0941	4.639175	0.019565	0.44309	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000172575.2.fasta	Enterococcus faecalis	Bacteria	Firmicutes	Complete	37.4	0.1523040304414984	none	True	1
mgiseq_t7__GCA_000011205.1	mgiseq_t7	GCA_000011205.1	297	77436	250	2694756	70786	192	6931	1.0939	2.626806	0.007125	0.264328	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000011205.1.fasta	Sulfurisphaera tokodaii	Archaea	Thermoproteota	Complete	32.8	0.0754060639249868	train	False	1
mgiseq_t7__GCA_000007305.1	mgiseq_t7	GCA_000007305.1	196	52236	251	1908256	47716	42	4481	1.0947	2.500503	0.002201	0.237023	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000007305.1.fasta	Pyrococcus furiosus	Archaea	Methanobacteriota_B	Complete	40.8	0.4018349459160483	train	False	1
mgiseq_t7__GCA_000328665.1	mgiseq_t7	GCA_000328665.1	157	39909	250	2714013	36741	99	3162	1.0862	1.353752	0.003648	0.120154	True		Methanomethylovorans hollandica	Archaea	Halobacteriota	Complete	41.8	0.04695488297912	test	True	2
mgiseq_t7__GCA_000308215.1	mgiseq_t7	GCA_000308215.1	139	34904	241	2620233	31595	129	3132	1.1047	1.205809	0.004923	0.124455	True		Methanomassiliicoccus luminyensis	Archaea	Thermoplasmatota	Draft	60.5	0.0582814043695031	none	True	26
mgiseq_t7__GCA_000011965.2	mgiseq_t7	GCA_000011965.2	196	49181	243	4601048	44565	439	4317	1.1036	0.968584	0.009541	0.103368	True		Ruegeria pomeroyi	Bacteria	Proteobacteria (a)	Complete	64.1	0.0665347622867531	none	True	2
mgiseq_t7__GCA_000019785.1	mgiseq_t7	GCA_000019785.1	201	52241	249	4909403	46493	1252	4549	1.1236	0.947019	0.025502	0.118161	True	/path/to/magicc/data/real_data/meslier2022/bins/mgiseq_t7/GCA_000019785.1.fasta	Leptothrix cholodnii	Bacteria	Proteobacteria (g)	Complete	68.9	0.0497648384369662	test	True	1
mgiseq_t7__GCA_000025685.1	mgiseq_t7	GCA_000025685.1	65	15798	239	4012900	14262	111	1424	1.1077	0.355404	0.002766	0.038252	True		Haloferax volcanii	Archaea	Halobacteriota	Complete	65.5	0.0482710050942355	train	False	5
mgiseq_t7__GCA_000025665.1	mgiseq_t7	GCA_000025665.1	21	5082	233	1486778	4581	0	501	1.1094	0.308116	0.0	0.033697	True		Aciduliprofundum boonei	Archaea	Thermoplasmatota	Complete	39.2	0.0342524180009193	val	False	1
mgiseq_t7__GCA_000007345.1	mgiseq_t7	GCA_000007345.1	35	8725	243	5751492	7796	60	869	1.1192	0.135547	0.001043	0.016152	True		Methanosarcina acetivorans	Archaea	Halobacteriota	Complete	42.7	0.1769944593465906	train	False	1
mgiseq_t7__GCA_000016385.1	mgiseq_t7	GCA_000016385.1	7	1804	246	2121076	1645	0	159	1.0967	0.077555	0.0	0.007496	True		Pyrobaculum arsenaticum	Archaea	Thermoproteota	Complete	55.1	0.0479935628541743	train	False	1
mgiseq_t7__GCA_000144915.1	mgiseq_t7	GCA_000144915.1	5	1176	229	1496453	1074	0	102	1.095	0.07177	0.0	0.006816	True		Acidilobus saccharovorans	Archaea	Thermoproteota	Complete	57.2	0.0341604652009168	train	False	1
mgiseq_t7__GCA_000019625.1	mgiseq_t7	GCA_000019625.1	5	1408	405	1877693	1287	0	102	1.094	0.068542	0.0	0.005432	False		Thermotoga maritima	Bacteria	Thermotogota	Complete	46.2		train	False	1
mgiseq_t7__GCA_000243155.3	mgiseq_t7	GCA_000243155.3	5	1213	249	4321753	1157	0	100	1.0484	0.026772	0.0	0.002314	True		Desulfitobacterium dehalogenans	Bacteria	Firmicutes_B	Complete	45.0	0.0035346592464837	none	True	1
mgiseq_t7__GCA_000020725.1	mgiseq_t7	GCA_000020725.1	1	226	226	4615150	219	0	7	1.032	0.004745	0.0	0.000152	True		Geobacter bemidjiensis	Bacteria	Desulfobacterota	Complete	60.3	0.0033123054110216	train	False	1
mgiseq_t7__GCA_000008005.1	mgiseq_t7	GCA_000008005.1	1	226	226	5432652	190	0	36	1.1895	0.003497	0.0	0.000663	False		Bacillus cereus	Bacteria	Firmicutes	Complete	35.3		none	True	2
mgiseq_t7__GCA_000020645.1	mgiseq_t7	GCA_000020645.1	1	71	71	3018238	43	0	28	1.6512	0.001425	0.0	0.000928	False		Pelodictyon phaeoclathratiforme	Bacteria	Bacteroidota	Complete	48.1		train	False	1
mgiseq_t7__GCA_002563335.1	mgiseq_t7	GCA_002563335.1	1	225	225	6342489	50	0	175	4.5	0.000788	0.0	0.002759	False		Pseudomonas aeruginosa ATCC 9027	Bacteria	Proteobacteria (g)	Draft	66.6		none	True	59
minion__GCA_000015125.1	minion	GCA_000015125.1	2	3130607	2966617	3133902	3133895	0	250	0.999	99.999777	0.0	0.007977	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000015125.1.fasta	Chlorobium phaeobacteroides	Bacteria	Bacteroidota	Complete	48.4	0.6902618012215004	test	True	1
minion__GCA_000020465.1	minion	GCA_000020465.1	3	2774437	2769156	2763181	2763168	0	162	1.0041	99.99953	0.0	0.005863	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000020465.1.fasta	Chlorobium limicola	Bacteria	Bacteroidota	Complete	51.3	2.320980079770457	val	False	1
minion__GCA_000010305.1	minion	GCA_000010305.1	1	4632765	4632765	4636964	4636937	0	27	0.9991	99.999418	0.0	0.000582	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000010305.1.fasta	Gemmatimonas aurantiaca	Bacteria	Gemmatimonadota	Complete	64.3	2.414901248417184	train	False	1
minion__GCA_000196115.1	minion	GCA_000196115.1	1	7136649	7136649	7145576	7145533	0	49	0.9988	99.999398	0.0	0.000686	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000196115.1.fasta	Rhodopirellula baltica	Bacteria	Planctomycetota	Complete	55.4	1.3177841732417428	none	True	1
minion__GCA_002952055.1	minion	GCA_002952055.1	7	2766110	2360573	2774417	2774397	0	270	0.997	99.999279	0.0	0.009732	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_002952055.1.fasta	Desulfobulbus oralis	Bacteria	Desulfobacterota	Complete	59.8	7.350049552255035	train	False	1
minion__GCA_000006985.1	minion	GCA_000006985.1	1	2149921	2149921	2154946	2154905	0	42	0.9977	99.998097	0.0	0.001949	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000006985.1.fasta	Chlorobaculum tepidum	Bacteria	Bacteroidota	Complete	56.5	0.2432820526872879	test	True	1
minion__GCA_000018565.1	minion	GCA_000018565.1	8	6765101	5364648	6785430	6785295	0	326	0.997	99.99801	0.0	0.004804	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000018565.1.fasta	Herpetosiphon aurantiacus	Bacteria	Chloroflexota	Complete	50.9	1.650232403204518	train	False	3
minion__GCA_003019295.1	minion	GCA_003019295.1	1	2176485	2176485	2180101	2180056	0	52	0.9984	99.997936	0.0	0.002385	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_003019295.1.fasta	Fusobacterium nucleatum subsp. nucleatum	Bacteria	Fusobacteriota	Complete	27.2	2.808871546527448	train	False	1
minion__GCA_000016085.1	minion	GCA_000016085.1	2	1962611	1961784	1966858	1966817	0	483	0.9979	99.997915	0.0	0.024557	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000016085.1.fasta	Chlorobium phaeovibrioides	Bacteria	Bacteroidota	Complete	53.0	1.2939175424119185	none	True	1
minion__GCA_000011105.1	minion	GCA_000011105.1	2	1735822	1732229	1738505	1738462	0	79	0.9985	99.997527	0.0	0.004544	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000011105.1.fasta	Pyrococcus horikoshii	Archaea	Methanobacteriota_B	Complete	41.9	5.855518337574474	train	False	1
minion__GCA_001481685.1	minion	GCA_001481685.1	1	1394042	1394042	1394664	1394624	0	39	0.9996	99.997132	0.0	0.002796	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_001481685.1.fasta	Ignicoccus islandicus	Archaea	Thermoproteota	Complete	44.9	1.095389379111179	train	False	1
minion__GCA_000166095.1	minion	GCA_000166095.1	2	1244291	1239198	1243342	1243292	0	57	1.0008	99.995979	0.0	0.004584	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000166095.1.fasta	Methanothermus fervidus	Archaea	Methanobacteriota	Complete	31.6	7.183339758983122	val	False	1
minion__GCA_000021565.1	minion	GCA_000021565.1	2	1976761	1923936	1983966	1983886	0	54	0.9964	99.995968	0.0	0.002722	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000021565.1.fasta	Persephonella marina	Bacteria	Aquificota	Complete	37.1	2.806237421402552	val	False	2
minion__GCA_000009145.1	minion	GCA_000009145.1	6	2795244	2046888	2812094	2811960	0	255	0.9941	99.995235	0.0	0.009068	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000009145.1.fasta	Nitrosomonas europaea	Bacteria	Proteobacteria (g)	Complete	50.7	5.683429495108962	none	True	1
minion__GCA_000091665.1	minion	GCA_000091665.1	3	1736668	1661471	1739927	1739825	0	115	0.9982	99.994138	0.0	0.006609	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000091665.1.fasta	Methanocaldococcus jannaschii	Archaea	Methanobacteriota_A	Complete	31.3	5.645801351648397	train	False	3
minion__GCA_000018945.1	minion	GCA_000018945.1	8	1925253	759940	1884562	1884438	0	315	1.0217	99.99342	0.0	0.016715	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000018945.1.fasta	Thermotoga neapolitana	Bacteria	Thermotogota	Complete	46.9	1.6074819757894294	test	True	1
minion__GCA_000019085.1	minion	GCA_000019085.1	7	2398340	1541988	2362816	2361806	18526	289	1.0155	99.957254	0.784064	0.796296	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000019085.1.fasta	Thermoanaerobacter pseudethanolicus	Bacteria	Firmicutes_A	Complete	34.5	2.4816006004718845	train	False	1
minion__GCA_000009225.1	minion	GCA_000009225.1	5	6698841	1867908	6722539	6698535	0	203	1.0	99.642933	0.0	0.00302	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000009225.1.fasta	Pseudomonas fluorescens	Bacteria	Proteobacteria (g)	Complete	60.0	1.069308679608532	none	True	1
minion__GCA_000016545.1	minion	GCA_000016545.1	4	2965375	2926970	2970275	2959512	0	3730	1.002	99.637643	0.0	0.125578	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000016545.1.fasta	Caldicellulosiruptor saccharolyticus	Bacteria	Firmicutes_A	Complete	35.3	0.8910815662438224	none	True	1
minion__GCA_000007565.2	minion	GCA_000007565.2	11	6185172	1036679	6181873	6157900	0	2664	1.0044	99.612205	0.0	0.043094	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000007565.2.fasta	Pseudomonas putida	Bacteria	Proteobacteria (g)	Complete	61.5	1.4824978587194015	none	True	1
minion__GCA_000020225.1	minion	GCA_000020225.1	10	2644626	437235	2664102	2649302	0	806	0.9982	99.444466	0.0	0.030254	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000020225.1.fasta	Akkermansia muciniphila	Bacteria	Verrucomicrobiota	Complete	55.8	0.9075135785424312	test	True	1
minion__GCA_001639275.1	minion	GCA_001639275.1	1	2232795	2232795	2140433	2127335	0	4545	1.0496	99.388068	0.0	0.21234	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_001639275.1.fasta	Methanobrevibacter oralis DSM 7256	Archaea	Methanobacteriota	Draft	28.0	0.7611079349437925	none	True	136
minion__GCA_000017945.1	minion	GCA_000017945.1	7	1364010	313692	1297538	1286740	78047	793	1.0601	99.167809	6.015007	6.076123	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000017945.1.fasta	Ignicoccus hospitalis	Archaea	Thermoproteota	Complete	56.5	2.8386032717915723	train	False	1
minion__GCA_000015805.1	minion	GCA_000015805.1	20	2011357	120859	2009313	1981018	605	8238	1.0153	98.591807	0.03011	0.440101	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000015805.1.fasta	Pyrobaculum calidifontis	Archaea	Thermoproteota	Complete	57.2	2.5449546574683057	val	False	1
minion__GCA_000021665.1	minion	GCA_000021665.1	66	5671317	712562	5358884	5176998	48426	30570	1.0955	96.605898	0.903658	1.474113	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000021665.1.fasta	Shewanella baltica OS223	Bacteria	Proteobacteria (g)	Complete	46.3	2.536452317303562	none	True	4
minion__GCA_000016785.1	minion	GCA_000016785.1	5	1763967	715450	1823511	1749027	0	416	1.0085	95.915352	0.0	0.022813	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000016785.1.fasta	Thermotoga petrophila	Bacteria	Thermotogota	Complete	46.1	6.950263060905706	train	False	1
minion__GCA_000156375.1	minion	GCA_000156375.1	30	2860418	164728	2867216	2749474	79061	12672	1.0404	95.893508	2.757413	3.199375	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000156375.1.fasta	Desulfovibrio piger	Bacteria	Desulfobacterota_I	Draft	63.0	4.387852857703976	none	True	47
minion__GCA_000006805.1	minion	GCA_000006805.1	6	2467653	2010471	2571010	2429674	298	268	1.0156	94.502705	0.011591	0.022015	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000006805.1.fasta	Halobacterium salinarum	Archaea	Halobacteriota	Complete	67.9	2.5322931915107527	val	False	3
minion__GCA_000012825.1	minion	GCA_000012825.1	71	5006422	102416	5163189	4876577	14448	21205	1.0266	94.448935	0.279827	0.690523	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000012825.1.fasta	Phocaeicola vulgatus	Bacteria	Bacteroidota	Complete	42.2	0.4692441753857262	none	True	1
minion__GCA_000018865.1	minion	GCA_000018865.1	77	5061462	81912	5258541	4953042	246	46807	1.0219	94.190423	0.004678	0.894792	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000018865.1.fasta	Chloroflexus aurantiacus	Bacteria	Chloroflexota	Complete	56.7	0.2032657270148536	val	False	1
minion__GCA_000008665.1	minion	GCA_000008665.1	29	2030753	100494	2178400	2020393	0	5372	1.0051	92.746649	0.0	0.246603	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000008665.1.fasta	Archaeoglobus fulgidus	Archaea	Halobacteriota	Complete	48.6	1.168267837618576	train	False	1
minion__GCA_000010505.1	minion	GCA_000010505.1	36	2221824	90956	2354886	2164274	631	14609	1.0266	91.90568	0.026795	0.647165	True	/path/to/magicc/data/real_data/meslier2022/bins/minion/GCA_000010505.1.fasta	Porphyromonas gingivalis	Bacteria	Bacteroidota	Complete	48.4	2.1700669467348197	train	False	1
