set	db	genome_id	true_completeness	true_contamination	dominant_accession	dominant_phylum	ref_index	replicate	gunc_css	gunc_pass	gunc_fail	gunc_scored	n_effective_surplus_clades	taxonomic_level	n_genes_called	n_genes_mapped	proportion_genes_retained_in_major_clades	genes_retained_index	contamination_portion	mean_hit_identity	reference_representation_score	css_forcibly_zeroed	gunc_warn_rrs_lt_0.3	rrs_lt_0.5	powered	power_stratum	magicc_v5_pred_contamination	magicc_v5_pred_completeness	checkm2_pred_contamination	checkm2_pred_completeness
set_D_clean	progenomes_2.1	genome_6	63.482507	49.236735	GB_GCA_000145985.1	Thermoproteota	0.0	6.0	1.0	False	True	True	1.08	class	2107	2069	0.99	0.97	0.4	0.97	0.94	False	False	False	True	powered	54.881714	65.9335	3.42	58.97
set_D_clean	progenomes_2.1	genome_7	72.904065	69.785437	GB_GCA_000145985.1	Thermoproteota	0.0	7.0	1.0	False	True	True	0.78	genus	2620	2524	0.75	0.72	0.27	0.94	0.68	False	False	False	True	powered	66.874825	77.863754	15.13	89.21
set_D_clean	progenomes_2.1	genome_8	56.802542	56.802542	GB_GCA_000145985.1	Thermoproteota	0.0	8.0	1.0	False	True	True	0.75	genus	2080	1869	0.82	0.73	0.29	0.96	0.7	False	False	False	True	powered	51.31054	66.43544	7.35	76.7
set_D_clean	progenomes_2.1	genome_9	71.001352	48.785071	GB_GCA_000145985.1	Thermoproteota	0.0	9.0	1.0	False	True	True	0.88	family	2387	2341	0.98	0.96	0.34	0.94	0.9	False	False	False	True	powered	54.29784	70.06175	7.65	77.24
set_D_clean	progenomes_2.1	genome_10	100.0	42.647497	GB_GCA_000200715.1	Thermoproteota	1.0	0.0	1.0	False	True	True	0.86	class	2759	2665	0.99	0.95	0.3	0.92	0.88	False	False	False	True	powered	45.70736	76.24162	13.84	99.94
set_D_clean	progenomes_2.1	genome_11	51.046166	11.80899	GB_GCA_000200715.1	Thermoproteota	1.0	1.0	1.0	False	True	True	0.26	family	1310	1240	0.9	0.85	0.12	0.94	0.8	False	False	False	True	powered	11.797583	52.272774	2.12	59.49
set_D_clean	progenomes_2.1	genome_12	80.917037	80.917037	GB_GCA_000200715.1	Thermoproteota	1.0	2.0	1.0	False	True	True	1.0	kingdom	3162	3084	1.0	0.98	0.49	0.97	0.94	False	False	False	True	powered	74.895035	74.44789	11.18	90.99
set_D_clean	progenomes_2.1	genome_13	62.448621	23.194868	GB_GCA_000200715.1	Thermoproteota	1.0	3.0	1.0	False	True	True	0.77	class	1622	1584	0.98	0.96	0.28	0.97	0.93	False	False	False	True	powered	25.434155	51.930573	4.47	69.27
set_D_clean	progenomes_2.1	genome_14	100.0	14.667941	GB_GCA_000200715.1	Thermoproteota	1.0	4.0	1.0	False	True	True	0.2	family	2189	2124	0.92	0.9	0.09	0.98	0.88	False	False	False	True	powered	13.706857	87.51323	2.61	99.86
set_D_clean	progenomes_2.1	genome_15	52.488991	19.648122	GB_GCA_000200715.1	Thermoproteota	1.0	5.0	1.0	False	True	True	0.63	phylum	1501	1446	1.0	0.96	0.26	0.92	0.88	False	False	False	True	powered	28.191751	52.990334	1.99	65.49
set_D_clean	progenomes_2.1	genome_16	62.64382	62.64382	GB_GCA_000200715.1	Thermoproteota	1.0	6.0	1.0	False	True	True	0.99	kingdom	2538	2459	1.0	0.97	0.47	0.96	0.93	False	False	False	True	powered	37.13189	81.97911	12.81	86.58
set_D_clean	progenomes_2.1	genome_17	87.626975	55.301831	GB_GCA_000200715.1	Thermoproteota	1.0	7.0	0.98	False	True	True	0.92	kingdom	2746	2642	1.0	0.96	0.4	0.93	0.9	False	False	False	True	powered	57.7142	73.65681	10.41	98.23
set_D_clean	progenomes_2.1	genome_18	100.0	16.125483	GB_GCA_000200715.1	Thermoproteota	1.0	8.0	1.0	False	True	True	0.34	order	2227	2157	0.97	0.94	0.15	0.98	0.91	False	False	False	True	powered	17.04607	91.878555	3.54	97.56
set_D_clean	progenomes_2.1	genome_19	100.0	37.6791	GB_GCA_000200715.1	Thermoproteota	1.0	9.0	1.0	False	True	True	0.63	class	2594	2520	0.99	0.96	0.26	0.94	0.9	False	False	False	True	powered	54.10753	81.44577	5.16	96.3
set_D_clean	progenomes_2.1	genome_20	77.195439	33.937034	GB_GCA_000495675.1	Thermoproteota	2.0	0.0	1.0	False	True	True	0.72	class	1774	1742	1.0	0.98	0.26	0.95	0.93	False	False	False	True	powered	35.14295	91.27753	3.4	68.06
set_D_clean	progenomes_2.1	genome_21	100.0	39.381443	GB_GCA_000495675.1	Thermoproteota	2.0	1.0	1.0	False	True	True	0.57	phylum	2235	2185	0.99	0.97	0.24	0.91	0.88	False	False	False	True	powered	48.45481	99.72009	4.55	99.96
set_D_clean	progenomes_2.1	genome_22	100.0	51.688402	GB_GCA_000495675.1	Thermoproteota	2.0	2.0	1.0	False	True	True	0.79	kingdom	2492	2463	1.0	0.99	0.33	0.97	0.96	False	False	False	True	powered	54.666473	99.914276	6.79	99.56
set_D_clean	progenomes_2.1	genome_23	58.315822	29.506505	GB_GCA_000495675.1	Thermoproteota	2.0	3.0	1.0	False	True	True	0.95	class	1461	1439	1.0	0.98	0.32	0.98	0.96	False	False	False	True	powered	33.716053	72.67275	1.58	77.47
set_D_clean	progenomes_2.1	genome_24	76.717107	36.961562	GB_GCA_000495675.1	Thermoproteota	2.0	4.0	1.0	False	True	True	0.82	class	1861	1829	0.99	0.97	0.29	0.98	0.95	False	False	False	True	powered	39.80594	86.72818	3.85	80.48
set_D_clean	progenomes_2.1	genome_25	83.513593	79.891198	GB_GCA_000495675.1	Thermoproteota	2.0	5.0	1.0	False	True	True	1.18	class	2644	2522	0.97	0.93	0.44	0.9	0.84	False	False	False	True	powered	64.50697	98.04725	22.36	91.23
set_D_clean	progenomes_2.1	genome_26	81.381086	7.552957	GB_GCA_000495675.1	Thermoproteota	2.0	6.0	1.0	False	True	True	0.13	kingdom	1555	1528	1.0	0.98	0.06	0.97	0.96	False	False	False	True	powered	6.60356	99.47127	4.09	67.22
set_D_clean	progenomes_2.1	genome_27	100.0	55.092844	GB_GCA_000495675.1	Thermoproteota	2.0	7.0	1.0	False	True	True	0.94	phylum	2620	2575	0.99	0.97	0.35	0.97	0.95	False	False	False	True	powered	62.019897	99.91281	7.96	96.16
set_D_clean	progenomes_2.1	genome_28	74.907427	49.704166	GB_GCA_000495675.1	Thermoproteota	2.0	8.0	1.0	False	True	True	0.72	kingdom	1940	1839	1.0	0.95	0.3	0.92	0.87	False	False	False	True	powered	53.107048	74.10608	6.29	78.77
set_D_clean	progenomes_2.1	genome_29	55.316092	55.316092	GB_GCA_000495675.1	Thermoproteota	2.0	9.0	1.0	False	True	True	0.99	kingdom	1747	1720	1.0	0.98	0.46	0.94	0.93	False	False	False	True	powered	54.19805	68.01335	3.58	68.96
set_D_clean	progenomes_2.1	genome_30	100.0	55.370931	GB_GCA_001512965.1	Thermoplasmatota	3.0	0.0	1.0	False	True	True	0.81	phylum	2738	2709	1.0	0.99	0.34	0.97	0.96	False	False	False	True	powered	69.72433	92.371216	9.25	95.86
set_D_clean	progenomes_2.1	genome_31	73.36225	73.36225	GB_GCA_001512965.1	Thermoplasmatota	3.0	1.0	1.0	False	True	True	1.0	class	2627	2588	0.98	0.97	0.48	0.97	0.94	False	False	False	True	powered	58.880867	64.81025	10.15	87.19
set_D_clean	progenomes_2.1	genome_32	100.0	71.946779	GB_GCA_001512965.1	Thermoplasmatota	3.0	2.0	0.99	False	True	True	1.28	phylum	2974	2916	1.0	0.98	0.38	0.9	0.88	False	False	False	True	powered	58.14052	99.88864	11.22	100.0
set_D_clean	progenomes_2.1	genome_33	54.485786	30.866175	GB_GCA_001512965.1	Thermoplasmatota	3.0	3.0	1.0	False	True	True	0.83	order	1477	1428	0.97	0.93	0.29	0.97	0.91	False	False	False	True	powered	30.962801	55.221104	4.27	66.02
set_D_clean	progenomes_2.1	genome_34	62.359311	62.359311	GB_GCA_001512965.1	Thermoplasmatota	3.0	4.0	1.0	False	True	True	1.09	genus	2186	2141	0.79	0.78	0.34	0.97	0.75	False	False	False	True	powered	55.42681	66.73263	9.64	88.52
set_D_clean	progenomes_2.1	genome_35	100.0	24.005468	GB_GCA_001512965.1	Thermoplasmatota	3.0	5.0	1.0	False	True	True	0.48	class	2249	2215	0.98	0.96	0.19	0.98	0.95	False	False	False	True	powered	23.525576	99.63773	6.68	94.74
set_D_clean	progenomes_2.1	genome_36	100.0	23.691789	GB_GCA_001512965.1	Thermoplasmatota	3.0	6.0	1.0	False	True	True	0.43	phylum	2206	2181	1.0	0.99	0.17	0.97	0.96	False	False	False	True	powered	20.503197	97.843544	2.46	97.97
set_D_clean	progenomes_2.1	genome_37	51.388206	24.809128	GB_GCA_001512965.1	Thermoplasmatota	3.0	7.0	1.0	False	True	True	0.69	order	1493	1461	0.98	0.96	0.29	0.99	0.95	False	False	False	True	powered	24.012543	53.354984	1.76	55.99
set_D_clean	progenomes_2.1	genome_38	74.272702	74.272702	GB_GCA_001512965.1	Thermoplasmatota	3.0	8.0	1.0	False	True	True	0.99	phylum	2552	2512	0.99	0.98	0.46	0.96	0.93	False	False	False	True	powered	69.18757	77.06693	9.35	88.44
set_D_clean	progenomes_2.1	genome_39	75.590063	22.510953	GB_GCA_001512965.1	Thermoplasmatota	3.0	9.0	1.0	False	True	True	0.54	class	1795	1773	0.97	0.96	0.21	0.99	0.94	False	False	False	True	powered	19.897036	77.604706	2.7	75.11
set_D_clean	progenomes_2.1	genome_40	67.168355	11.495132	GB_GCA_002495365.1	Methanobacteriota	4.0	0.0	1.0	False	True	True	0.35	class	1638	1529	0.96	0.9	0.15	0.8	0.72	False	False	False	True	powered	5.254233	70.66594	0.0	70.16
set_D_clean	progenomes_2.1	genome_41	100.0	95.040042	GB_GCA_002495365.1	Methanobacteriota	4.0	1.0	1.0	False	True	True	1.45	family	3916	3741	0.98	0.93	0.5	0.87	0.81	False	False	False	True	powered	79.61294	97.490326	33.29	100.0
set_D_clean	progenomes_2.1	genome_42	65.062797	3.251966	GB_GCA_002495365.1	Methanobacteriota	4.0	2.0	1.0	False	True	True	0.08	order	1360	1284	0.98	0.92	0.04	0.77	0.71	False	False	False	True	powered	3.541854	65.02267	0.13	71.81
set_D_clean	progenomes_2.1	genome_43	82.455379	47.848418	GB_GCA_002495365.1	Methanobacteriota	4.0	3.0	1.0	False	True	True	0.87	order	2570	2409	0.96	0.9	0.32	0.76	0.68	False	False	False	True	powered	33.08091	83.893906	9.11	89.17
set_D_clean	progenomes_2.1	genome_44	100.0	12.087143	GB_GCA_002495365.1	Methanobacteriota	4.0	4.0	1.0	False	True	True	0.27	class	2264	2150	0.97	0.92	0.12	0.77	0.71	False	False	False	True	powered	10.9033165	99.80611	0.93	99.98
set_D_clean	progenomes_2.1	genome_45	82.21177	70.540832	GB_GCA_002495365.1	Methanobacteriota	4.0	5.0	1.0	False	True	True	1.56	order	3096	2957	0.95	0.91	0.46	0.82	0.74	False	False	False	True	powered	55.216988	96.576546	11.1	93.67
set_D_clean	progenomes_2.1	genome_46	66.559046	17.361867	GB_GCA_002495365.1	Methanobacteriota	4.0	6.0	1.0	False	True	True	0.54	class	1709	1615	0.98	0.92	0.23	0.81	0.75	False	False	False	True	powered	22.693583	65.98922	11.55	75.85
set_D_clean	progenomes_2.1	genome_47	85.847166	29.809727	GB_GCA_002495365.1	Methanobacteriota	4.0	7.0	1.0	False	True	True	0.72	class	2447	2343	0.98	0.94	0.26	0.82	0.78	False	False	False	True	powered	30.376743	84.468735	3.29	84.52
set_D_clean	progenomes_2.1	genome_48	50.237787	49.817605	GB_GCA_002495365.1	Methanobacteriota	4.0	8.0	1.0	False	True	True	1.48	class	1936	1853	0.97	0.93	0.49	0.85	0.79	False	False	False	True	powered	37.970505	52.560486	3.41	62.34
set_D_clean	progenomes_2.1	genome_49	76.925834	57.449689	GB_GCA_002495365.1	Methanobacteriota	4.0	9.0	1.0	False	True	True	0.99	phylum	2810	2704	0.98	0.94	0.46	0.85	0.8	False	False	False	True	powered	53.136158	73.86398	3.26	77.43
set_D_clean	progenomes_2.1	genome_50	76.458749	75.471516	GB_GCA_002499445.1	Halobacteriota	5.0	0.0	1.0	False	True	True	1.4	class	4197	4018	0.97	0.93	0.51	0.88	0.82	False	False	False	True	powered	63.2226	72.36821	16.24	93.62
set_D_clean	progenomes_2.1	genome_51	79.724791	79.724759	GB_GCA_002499445.1	Halobacteriota	5.0	1.0	1.0	False	True	True	0.99	class	4535	4378	0.98	0.95	0.47	0.9	0.85	False	False	False	True	powered	74.95745	77.19997	84.02	100.0
set_D_clean	progenomes_2.1	genome_52	82.179701	67.401961	GB_GCA_002499445.1	Halobacteriota	5.0	2.0	1.0	False	True	True	0.83	genus	4353	4124	0.82	0.78	0.35	0.78	0.61	False	False	False	True	powered	71.00777	77.788124	22.34	97.28
set_D_clean	progenomes_2.1	genome_53	82.45269	13.771734	GB_GCA_002499445.1	Halobacteriota	5.0	3.0	1.0	False	True	True	0.34	order	2771	2640	0.98	0.93	0.15	0.86	0.81	False	False	False	True	powered	14.987969	80.32751	0.46	81.68
set_D_clean	progenomes_2.1	genome_54	79.102468	50.007886	GB_GCA_002499445.1	Halobacteriota	5.0	4.0	0.99	False	True	True	1.45	family	3616	3464	0.96	0.92	0.41	0.88	0.8	False	False	False	True	powered	51.18345	72.76877	22.03	94.26
set_D_clean	progenomes_2.1	genome_55	82.163897	41.822543	GB_GCA_002499445.1	Halobacteriota	5.0	5.0	1.0	False	True	True	0.89	order	3565	3416	0.98	0.94	0.38	0.86	0.81	False	False	False	True	powered	42.607246	66.4605	7.82	88.27
set_D_clean	progenomes_2.1	genome_56	58.543497	46.952844	GB_GCA_002499445.1	Halobacteriota	5.0	6.0	1.0	False	True	True	1.39	family	2940	2827	0.95	0.92	0.47	0.9	0.82	False	False	False	True	powered	44.09928	56.442104	9.06	65.91
set_D_clean	progenomes_2.1	genome_57	84.972203	16.026159	GB_GCA_002499445.1	Halobacteriota	5.0	7.0	1.0	False	True	True	0.38	phylum	2722	2581	0.99	0.94	0.15	0.85	0.8	False	False	False	True	powered	12.548026	80.100235	8.26	84.75
set_D_clean	progenomes_2.1	genome_58	80.026841	28.932253	GB_GCA_002499445.1	Halobacteriota	5.0	8.0	1.0	False	True	True	0.75	order	2935	2796	0.96	0.92	0.26	0.87	0.79	False	False	False	True	powered	28.347528	75.41568	9.82	88.13
set_D_clean	progenomes_2.1	genome_59	54.145953	49.633492	GB_GCA_002499445.1	Halobacteriota	5.0	9.0	1.0	False	True	True	1.83	order	3045	2915	0.94	0.9	0.5	0.87	0.79	False	False	False	True	powered	40.42935	55.87336	10.48	89.47
set_D_clean	progenomes_2.1	genome_60	86.178303	21.630577	GB_GCA_002503585.1	Methanobacteriota	6.0	0.0	1.0	False	True	True	0.27	family	2160	2036	0.91	0.86	0.12	0.76	0.66	False	False	False	True	powered	22.949781	83.42616	2.81	83.71
set_D_clean	progenomes_2.1	genome_61	56.307619	35.966693	GB_GCA_002503585.1	Methanobacteriota	6.0	1.0	1.0	False	True	True	0.96	order	1894	1818	0.97	0.93	0.43	0.84	0.78	False	False	False	True	powered	34.72393	57.350365	8.75	81.13
set_D_clean	progenomes_2.1	genome_62	84.490993	84.490993	GB_GCA_002503585.1	Methanobacteriota	6.0	2.0	1.0	False	True	True	1.35	class	3556	3347	0.96	0.9	0.51	0.84	0.76	False	False	False	True	powered	75.419846	81.457306	21.6	92.74
set_D_clean	progenomes_2.1	genome_63	96.119483	12.004753	GB_GCA_002503585.1	Methanobacteriota	6.0	3.0	1.0	False	True	True	0.18	family	2138	2016	0.96	0.91	0.09	0.77	0.7	False	False	False	True	powered	8.655453	97.26155	2.22	95.73
set_D_clean	progenomes_2.1	genome_64	58.16637	14.112427	GB_GCA_002503585.1	Methanobacteriota	6.0	4.0	1.0	False	True	True	0.57	order	1477	1395	0.96	0.91	0.22	0.8	0.73	False	False	False	True	powered	12.013507	60.093777	1.56	79.22
set_D_clean	progenomes_2.1	genome_65	100.0	0.485299	GB_GCA_002503585.1	Methanobacteriota	6.0	5.0	0.21	True	False	True	0.06	kingdom	2031	1914	1.0	0.94	0.03	0.76	0.71	False	False	False	True	powered	0.35809875	99.94913	0.06	99.87
set_D_clean	progenomes_2.1	genome_66	61.02217	30.839643	GB_GCA_002503585.1	Methanobacteriota	6.0	6.0	1.0	False	True	True	0.87	order	1872	1786	0.97	0.93	0.34	0.83	0.77	False	False	False	True	powered	20.264822	67.92757	4.76	72.8
set_D_clean	progenomes_2.1	genome_67	99.480385	71.193359	GB_GCA_002503585.1	Methanobacteriota	6.0	7.0	1.0	False	True	True	1.24	class	3335	3152	0.96	0.9	0.39	0.78	0.7	False	False	False	True	powered	58.226906	98.31258	12.17	100.0
set_D_clean	progenomes_2.1	genome_68	84.494645	28.188711	GB_GCA_002503585.1	Methanobacteriota	6.0	8.0	1.0	False	True	True	0.55	order	2272	2111	0.96	0.89	0.22	0.8	0.71	False	False	False	True	powered	29.777327	84.9957	4.62	87.53
set_D_clean	progenomes_2.1	genome_69	80.68042	47.958852	GB_GCA_002503585.1	Methanobacteriota	6.0	9.0	1.0	False	True	True	0.85	class	2576	2455	0.97	0.93	0.36	0.84	0.78	False	False	False	True	powered	41.501774	79.504364	7.73	82.35
set_D_clean	progenomes_2.1	genome_70	88.07678	4.051372	GB_GCA_002839645.1	Halobacteriota	7.0	0.0	1.0	False	True	True	0.09	genus	2590	2498	0.92	0.89	0.04	0.85	0.75	False	False	False	True	powered	3.971055	96.058525	2.52	88.89
set_D_clean	progenomes_2.1	genome_71	58.336607	2.685543	GB_GCA_002839645.1	Halobacteriota	7.0	1.0	1.0	False	True	True	0.08	family	1731	1665	0.93	0.89	0.04	0.83	0.75	False	False	False	True	powered	3.7879646	61.99359	0.92	63.89
set_D_clean	progenomes_2.1	genome_72	100.0	11.116015	GB_GCA_002839645.1	Halobacteriota	7.0	2.0	1.0	False	True	True	0.21	family	3146	3036	0.92	0.89	0.1	0.85	0.76	False	False	False	True	powered	13.187236	99.85901	12.61	99.96
set_D_clean	progenomes_2.1	genome_73	100.0	33.03696	GB_GCA_002839645.1	Halobacteriota	7.0	3.0	1.0	False	True	True	0.69	family	3740	3617	0.94	0.91	0.25	0.85	0.77	False	False	False	True	powered	41.348236	98.002495	9.08	99.98
set_D_clean	progenomes_2.1	genome_74	73.236688	29.011934	GB_GCA_002839645.1	Halobacteriota	7.0	4.0	1.0	False	True	True	0.71	family	2857	2766	0.92	0.9	0.26	0.86	0.77	False	False	False	True	powered	29.589943	78.44667	10.97	82.49
set_D_clean	progenomes_2.1	genome_75	50.650404	11.315354	GB_GCA_002839645.1	Halobacteriota	7.0	5.0	0.99	False	True	True	0.35	class	1747	1686	0.97	0.93	0.15	0.81	0.75	False	False	False	True	powered	7.568309	56.21761	1.38	67.21
set_D_clean	progenomes_2.1	genome_76	84.779668	64.776383	GB_GCA_002839645.1	Halobacteriota	7.0	6.0	0.99	False	True	True	0.67	order	4621	4338	0.76	0.72	0.25	0.79	0.56	False	False	False	True	powered	62.51312	97.99515	26.45	98.54
set_D_clean	progenomes_2.1	genome_77	64.195762	57.619187	GB_GCA_002839645.1	Halobacteriota	7.0	7.0	1.0	False	True	True	1.47	order	3128	3025	0.95	0.91	0.42	0.87	0.8	False	False	False	True	powered	57.01747	65.70377	15.36	84.83
set_D_clean	progenomes_2.1	genome_78	93.656766	57.93703	GB_GCA_002839645.1	Halobacteriota	7.0	8.0	1.0	False	True	True	1.23	family	4150	4004	0.92	0.88	0.35	0.86	0.76	False	False	False	True	powered	61.078304	99.06662	23.74	100.0
set_D_clean	progenomes_2.1	genome_79	79.151878	60.198592	GB_GCA_002839645.1	Halobacteriota	7.0	9.0	1.0	False	True	True	0.99	class	4085	3979	0.98	0.95	0.46	0.9	0.86	False	False	False	True	powered	67.55585	77.223465	30.01	96.23
set_D_clean	progenomes_2.1	genome_80	78.364331	77.791556	GB_GCA_002844335.1	Halobacteriota	8.0	0.0	1.0	False	True	True	1.41	phylum	5911	5798	1.0	0.98	0.49	0.92	0.9	False	False	False	True	powered	72.49403	78.25179	45.26	100.0
set_D_clean	progenomes_2.1	genome_81	80.585624	80.585597	GB_GCA_002844335.1	Halobacteriota	8.0	1.0	1.0	False	True	True	1.46	family	6201	5980	0.95	0.92	0.44	0.94	0.86	False	False	False	True	powered	68.99567	76.4852	22.72	94.24
set_D_clean	progenomes_2.1	genome_82	64.910286	35.346989	GB_GCA_002844335.1	Halobacteriota	8.0	2.0	1.0	False	True	True	0.79	phylum	3936	3794	1.0	0.96	0.33	0.92	0.89	False	False	False	True	powered	29.119816	55.608604	3.2	74.61
set_D_clean	progenomes_2.1	genome_83	84.656956	66.092136	GB_GCA_002844335.1	Halobacteriota	8.0	3.0	1.0	False	True	True	1.02	phylum	5486	5332	0.99	0.96	0.4	0.94	0.91	False	False	False	True	powered	51.031883	74.188446	37.2	98.32
set_D_clean	progenomes_2.1	genome_84	81.40377	26.917226	GB_GCA_002844335.1	Halobacteriota	8.0	4.0	1.0	False	True	True	0.53	kingdom	4599	4475	1.0	0.97	0.22	0.91	0.88	False	False	False	True	powered	23.66341	74.490944	14.64	100.0
set_D_clean	progenomes_2.1	genome_85	97.124894	86.913367	GB_GCA_002844335.1	Halobacteriota	8.0	5.0	1.0	False	True	True	1.25	class	6652	6508	0.99	0.97	0.44	0.94	0.91	False	False	False	True	powered	63.157238	75.58612	23.85	96.56
set_D_clean	progenomes_2.1	genome_86	71.068268	61.876113	GB_GCA_002844335.1	Halobacteriota	8.0	6.0	1.0	False	True	True	1.1	family	5110	4770	0.86	0.81	0.36	0.87	0.71	False	False	False	True	powered	53.9174	67.344475	49.07	100.0
set_D_clean	progenomes_2.1	genome_87	78.446632	37.997762	GB_GCA_002844335.1	Halobacteriota	8.0	7.0	1.0	False	True	True	0.61	phylum	4232	4096	1.0	0.96	0.25	0.88	0.84	False	False	False	True	powered	22.100946	82.10199	11.22	94.21
set_D_clean	progenomes_2.1	genome_88	82.500901	52.208073	GB_GCA_002844335.1	Halobacteriota	8.0	8.0	1.0	False	True	True	0.88	phylum	5225	5090	1.0	0.97	0.37	0.94	0.91	False	False	False	True	powered	48.209633	78.82974	20.05	91.27
set_D_clean	progenomes_2.1	genome_89	65.193489	1.686055	GB_GCA_002844335.1	Halobacteriota	8.0	9.0	1.0	False	True	True	0.05	phylum	2575	2553	1.0	0.99	0.02	0.94	0.93	False	False	False	True	powered	0.781405	62.56864	0.85	73.44
set_D_clean	progenomes_2.1	genome_90	93.139641	89.782335	GB_GCA_013538795.1	Thermoproteota	9.0	0.0	0.79	False	True	True	0.96	kingdom	3179	2934	1.0	0.92	0.43	0.75	0.69	False	False	False	True	powered	66.18606	72.178856	23.45	95.21
set_D_clean	progenomes_2.1	genome_91	91.629316	41.704017	GB_GCA_013538795.1	Thermoproteota	9.0	1.0	0.73	False	True	True	0.84	kingdom	2270	1977	1.0	0.87	0.35	0.52	0.45	False	False	True	False	weak	53.807354	88.9545	4.9	99.38
set_D_clean	progenomes_2.1	genome_92	83.074086	0.30951	GB_GCA_013538795.1	Thermoproteota	9.0	2.0	0.1	True	False	True	0.21	kingdom	1463	1256	1.0	0.86	0.1	0.51	0.44	False	False	True	False	weak	0.8273572	89.38555	0.19	80.83
set_D_clean	progenomes_2.1	genome_93	100.0	89.014985	GB_GCA_013538795.1	Thermoproteota	9.0	3.0	0.73	False	True	True	1.0	kingdom	3211	2651	1.0	0.83	0.48	0.51	0.42	False	False	True	False	weak	82.99558	99.89325	44.8	99.21
set_D_clean	progenomes_2.1	genome_94	100.0	60.825221	GB_GCA_013538795.1	Thermoproteota	9.0	4.0	0.74	False	True	True	0.97	kingdom	2717	2442	1.0	0.9	0.44	0.58	0.52	False	False	False	True	powered	72.56008	99.755035	17.02	100.0
set_D_clean	progenomes_2.1	genome_95	89.600686	19.902977	GB_GCA_013538795.1	Thermoproteota	9.0	5.0	0.58	False	True	True	0.65	kingdom	1875	1656	1.0	0.88	0.27	0.6	0.53	False	False	False	True	powered	20.907557	99.51352	1.86	87.47
set_D_clean	progenomes_2.1	genome_96	79.502063	79.494001	GB_GCA_013538795.1	Thermoproteota	9.0	6.0	0.77	False	True	True	0.96	kingdom	2710	2499	1.0	0.92	0.43	0.73	0.68	False	False	False	True	powered	77.44082	85.02303	6.3	85.31
set_D_clean	progenomes_2.1	genome_97	67.455872	50.090825	GB_GCA_013538795.1	Thermoproteota	9.0	7.0	0.74	False	True	True	1.0	kingdom	1938	1751	1.0	0.9	0.48	0.68	0.61	False	False	False	True	powered	46.438732	67.829834	3.92	84.5
set_D_clean	progenomes_2.1	genome_98	65.220398	25.511567	GB_GCA_013538795.1	Thermoproteota	9.0	8.0	0.69	False	True	True	0.81	kingdom	1567	1388	1.0	0.89	0.34	0.56	0.49	False	False	True	False	weak	32.635082	65.086136	4.66	78.02
set_D_clean	progenomes_2.1	genome_99	100.0	41.507251	GB_GCA_013538795.1	Thermoproteota	9.0	9.0	0.67	False	True	True	0.84	kingdom	2357	2099	1.0	0.89	0.35	0.61	0.54	False	False	False	True	powered	59.268635	90.04086	6.9	99.66
set_D_clean	progenomes_2.1	genome_100	71.65549	50.557327	GB_GCA_014075315.1	Thermoproteota	10.0	0.0	0.95	False	True	True	1.21	class	2461	2273	0.95	0.87	0.39	0.85	0.74	False	False	False	True	powered	53.097885	72.18614	9.61	83.38
set_D_clean	progenomes_2.1	genome_101	100.0	64.201778	GB_GCA_014075315.1	Thermoproteota	10.0	1.0	0.91	False	True	True	1.2	class	3344	2998	0.94	0.85	0.37	0.83	0.71	False	False	False	True	powered	62.179684	98.41692	16.3	100.0
set_D_clean	progenomes_2.1	genome_102	79.88971	79.88971	GB_GCA_014075315.1	Thermoproteota	10.0	2.0	0.93	False	True	True	0.99	phylum	3202	2866	0.96	0.86	0.47	0.79	0.68	False	False	False	True	powered	67.08244	78.079834	14.49	93.59
set_D_clean	progenomes_2.1	genome_103	71.542183	62.35916	GB_GCA_014075315.1	Thermoproteota	10.0	3.0	0.99	False	True	True	1.63	class	2679	2455	0.96	0.88	0.45	0.83	0.73	False	False	False	True	powered	58.903812	74.661804	15.81	95.57
set_D_clean	progenomes_2.1	genome_104	100.0	81.261517	GB_GCA_014075315.1	Thermoproteota	10.0	4.0	0.97	False	True	True	0.98	class	3717	3421	0.95	0.87	0.46	0.87	0.76	False	False	False	True	powered	83.386925	94.254715	9.14	96.56
set_D_clean	progenomes_2.1	genome_105	93.27753	89.71616	GB_GCA_014075315.1	Thermoproteota	10.0	5.0	0.99	False	True	True	0.97	class	3525	3150	0.94	0.84	0.44	0.73	0.61	False	False	False	True	powered	50.188828	84.48405	28.5	100.0
set_D_clean	progenomes_2.1	genome_106	77.336087	77.336035	GB_GCA_014075315.1	Thermoproteota	10.0	6.0	0.99	False	True	True	0.99	phylum	3107	2811	0.96	0.87	0.46	0.79	0.68	False	False	False	True	powered	78.14156	87.43047	9.99	87.58
set_D_clean	progenomes_2.1	genome_107	90.222868	16.772621	GB_GCA_014075315.1	Thermoproteota	10.0	7.0	0.93	False	True	True	0.31	phylum	2257	2001	0.94	0.83	0.14	0.76	0.63	False	False	False	True	powered	25.726402	83.21129	5.96	96.31
set_D_clean	progenomes_2.1	genome_108	100.0	76.757534	GB_GCA_014075315.1	Thermoproteota	10.0	8.0	0.95	False	True	True	1.22	class	3711	3382	0.96	0.88	0.45	0.86	0.75	False	False	False	True	powered	68.55058	97.37262	11.51	93.61
