dominant_accession	arm	pair_id	checkm2_severity	ref_checkm2_completeness	ref_checkm2_contamination	checkm2_completeness_deficit	checkm2_contamination_excess	dominant_phylum	comp_bias	cont_bias	comp_mae	cont_mae	n	tool
GB_GCA_035444265.1	H_fail	pair_0058	severe	83.38	2.02	14.620000000000005	0.020000000000000018	Bacillota	0.6958950732850546	-20.6849308886354	5.102494398491958	24.54685480257664	10	cocopye
GB_GCA_035461165.1	H_fail	pair_0059	severe	81.87	5.59	16.129999999999995	3.59	Bacillota	-1.0758711088760464	-8.149301279565496	3.507320030419038	17.810082769529128	10	cocopye
GB_GCA_035469665.1	H_fail	pair_0060	severe	88.93	3.68	9.069999999999993	1.6800000000000002	Bacillota	0.27752409143973084	-12.118030164383308	4.30111135775332	19.241643873881042	10	cocopye
GB_GCA_035481575.1	H_fail	pair_0061	severe	89.0	3.88	9.0	1.88	Bacillota	3.369141786060015	-24.485447549048253	5.28625410045839	26.064691957933235	10	cocopye
GB_GCA_035491695.1	H_fail	pair_0062	severe	85.87	3.72	12.129999999999995	1.7200000000000002	Bacillota	3.413772906510341	-22.41749821845475	4.502869806649873	25.269122738032973	10	cocopye
GB_GCA_035493755.1	H_fail	pair_0063	severe	85.84	2.63	12.159999999999997	0.6299999999999999	Bacillota	1.2291591722962003	-15.966281249386393	4.227824191235467	23.164966347464564	10	cocopye
GB_GCA_035495755.1	H_fail	pair_0064	severe	87.25	4.52	10.75	2.5199999999999996	Bacillota	0.4631277295346969	-24.673646323577444	4.149862272037732	27.23996985853019	10	cocopye
GB_GCA_035508035.1	H_fail	pair_0065	severe	85.92	4.75	12.079999999999998	2.75	Bacillota	1.6306755582866637	-7.4334187241975425	4.016677602741499	17.928515067265227	10	cocopye
GB_GCA_035521615.1	H_fail	pair_0066	severe	86.9	4.33	11.099999999999994	2.33	Bacillota	0.20607470114840182	-10.171948148812678	2.4880870467384746	18.102525806799505	10	cocopye
GB_GCA_035532875.1	H_fail	pair_0067	severe	60.52	5.09	37.48	3.09	Bacillota	1.6325494005280965	-41.763975156947836	6.036529490959153	41.763975156947836	10	cocopye
GB_GCA_035536755.1	H_fail	pair_0068	severe	83.76	6.49	14.239999999999995	4.49	Bacillota	1.4045659566706683	-9.556007476919127	3.8078697126896026	15.252084720876406	10	cocopye
GB_GCA_035540595.1	H_fail	pair_0069	severe	76.16	5.7	21.840000000000003	3.7	Bacillota	1.2239666460611438	-5.3084976961750465	3.7941684574009833	18.51316913188923	10	cocopye
GB_GCA_035542055.1	H_fail	pair_0070	severe	60.79	5.85	37.21	3.8499999999999996	Bacillota	2.7527252260513926	-6.423367906865323	7.460086261710797	20.76569712306958	10	cocopye
GB_GCA_035547075.1	H_fail	pair_0071	severe	74.18	6.06	23.819999999999993	4.06	Bacillota	0.5407040158662376	-13.189178951009444	4.633429127063997	22.469200323603147	10	cocopye
GB_GCA_036351975.1	H_fail	pair_0072	severe	75.78	4.56	22.22	2.5599999999999996	Pseudomonadota	1.877669846195836	-21.857370928566034	6.1777502010548035	26.693321589734076	10	cocopye
GB_GCA_036872555.1	H_fail	pair_0073	severe	85.75	5.24	12.25	3.24	Bacillota	-1.2847109559599545	-15.26579282043914	6.8637366726080815	20.016326188436018	10	cocopye
GB_GCA_037055285.1	H_fail	pair_0074	moderate	90.42	1.61	7.579999999999998	0.0	Pseudomonadota	3.4930795056025645	-17.44160266192611	3.7109455212439357	22.80880654845066	10	cocopye
GB_GCA_037100235.1	H_fail	pair_0075	moderate	93.17	0.42	4.829999999999998	0.0	Pseudomonadota	-3.28708890085863	-22.336274436922906	6.133562827724846	22.64657201724642	10	cocopye
GB_GCA_037236975.1	H_fail	pair_0076	severe	84.82	1.53	13.180000000000007	0.0	Actinomycetota	4.62973942417524	-19.853541845937137	6.637264725566148	21.615122186496777	10	cocopye
GB_GCA_037246145.1	H_fail	pair_0077	moderate	94.42	6.91	3.5799999999999983	4.91	Bacillota	1.2469765408281313	-16.742094671789307	3.044548277701522	21.806987503326706	10	cocopye
GB_GCA_037791055.1	H_fail	pair_0078	moderate	94.17	5.11	3.8299999999999983	3.1100000000000003	Pseudomonadota	3.661858384378296	-16.231825373487744	4.345498972573334	20.304114849120303	10	cocopye
GB_GCA_037794445.1	H_fail	pair_0079	moderate	95.54	4.82	2.4599999999999937	2.8200000000000003	Pseudomonadota	2.8459396856679886	-15.383715510321332	3.118500182331701	20.914852296036848	10	cocopye
GB_GCA_037888935.1	H_fail	pair_0080	severe	53.21	0.19	44.79	0.0	Actinomycetota	-0.02046104981729684	-20.64966169762627	6.665980774739341	32.5951479327439	10	cocopye
GB_GCA_039513915.1	H_pass	pair_0036	pass	99.97	0.03	0.0	0.0	Campylobacterota	0.3077346460357518	-13.592402325937787	1.4697505552538843	13.592402325937787	10	cocopye
GB_GCA_039519115.1	H_fail	pair_0081	moderate	93.72	0.51	4.280000000000001	0.0	Campylobacterota	2.031011911427896	-20.084196213654355	4.316807848650197	23.32375559357611	10	cocopye
GB_GCA_039955015.1	H_fail	pair_0082	severe	85.16	4.17	12.840000000000003	2.17	Bacillota	4.658236425943981	-29.90291003822818	5.697727711421608	30.5968214854419	10	cocopye
GB_GCA_040084615.1	H_fail	pair_0083	severe	84.86	4.75	13.14	2.75	Bacillota	0.6181735878419261	-9.810059052607661	4.3890133724902345	15.863718922622827	10	cocopye
GB_GCA_040084665.1	H_fail	pair_0084	severe	76.35	4.44	21.650000000000006	2.4400000000000004	Bacillota	8.627572950802286	-11.187869045749414	8.627572950802286	20.887302782600422	10	cocopye
GB_GCA_040215705.1	H_fail	pair_0085	mild	99.65	2.67	0.0	0.6699999999999999	Pseudomonadota	2.3592864504015845	-19.10423830415538	2.3855339837661353	20.540132187998097	10	cocopye
GB_GCA_040268345.1	H_fail	pair_0086	moderate	95.09	0.23	2.9099999999999966	0.0	Spirochaetota	0.9339082030814219	-12.36522468546016	1.5736041056899388	12.36522468546016	10	cocopye
GB_GCA_040556325.1	H_fail	pair_0087	moderate	95.82	0.43	2.180000000000007	0.0	Actinomycetota	0.09451488504008125	-23.043491300332317	3.7333921249324957	23.043491300332317	10	cocopye
GB_GCA_040782855.1	H_fail	pair_0088	severe	66.81	6.83	31.189999999999998	4.83	Bacillota	-2.5085243652980664	-16.07212992488041	5.706423042668663	22.425155791566368	10	cocopye
GB_GCA_040782895.1	H_fail	pair_0089	severe	83.86	3.8	14.14	1.7999999999999998	Bacillota	0.8800714294633629	-12.29166319500008	4.432614699609013	14.67103982932806	10	cocopye
GB_GCA_041026445.1	H_fail	pair_0090	severe	88.39	6.66	9.61	4.66	Pseudomonadota	0.9926787789273093	-14.436229151952535	2.538382370161467	23.617978921780853	10	cocopye
GB_GCA_900478345.1	H_fail	pair_0091	mild	96.3	2.27	1.7000000000000028	0.27	Pseudomonadota	2.8236434816191016	-21.250271791401733	3.81232108472855	26.30147671858078	10	cocopye
GB_GCA_900635565.1	H_fail	pair_0092	mild	99.99	2.11	0.0	0.10999999999999988	Pseudomonadota	3.238461994253842	-18.018160431778867	3.5639655569398827	19.53723435292056	10	cocopye
GB_GCA_900635675.1	H_fail	pair_0093	moderate	93.79	3.57	4.209999999999994	1.5699999999999998	Pseudomonadota	7.433425377789554	-19.11559590674964	8.268894443150774	22.298938889073117	10	cocopye
GB_GCA_947044355.1	H_fail	pair_0094	mild	97.71	0.0	0.29000000000000625	0.0	Pseudomonadota	-2.532991633281931	-19.548997850631213	4.455876493035203	19.548997850631213	10	cocopye
GB_GCA_963676115.1	H_fail	pair_0095	severe	76.18	0.03	21.819999999999993	0.0	Pseudomonadota	-2.72529734751201	-17.669900065036558	5.731392142241548	18.750532766494295	10	cocopye
RS_GCF_000010805.1	H_pass	pair_0162	pass	100.0	0.76	0.0	0.0	Actinomycetota	7.47764806579509	-16.911128754768864	10.979840272879825	19.39312349878255	10	cocopye
RS_GCF_000011525.1	H_pass	pair_0025	pass	100.0	0.1	0.0	0.0	Bacillota	3.318515041374475	-12.678793441253603	4.141379149910311	13.524328559955439	10	cocopye
RS_GCF_000023945.1	H_pass	pair_0133	pass	99.98	0.45	0.0	0.0	Halobacteriota	1.3256727681411853	-33.01253138845241	4.129731879730621	33.01253138845241	10	cocopye
RS_GCF_000025985.1	H_pass	pair_0005	pass	99.91	0.63	0.0	0.0	Bacteroidota	-1.0876760326608064	-30.599952825203832	2.5904116594042477	32.43583913599629	10	cocopye
RS_GCF_000183185.1	H_pass	pair_0187	pass	99.46	0.07	0.0	0.0	Bacillota	-4.526044307690998	-20.17791081220853	11.97497095639969	23.39745846880698	10	cocopye
RS_GCF_000194745.1	H_pass	pair_0113	pass	100.0	1.74	0.0	0.0	Pseudomonadota	6.669183224126916	-16.312571445038845	6.886441793779326	18.049940578070938	10	cocopye
RS_GCF_000223905.1	H_pass	pair_0145	pass	99.98	0.57	0.0	0.0	Halobacteriota	2.194866347612161	-19.952293235474496	5.169650708335128	20.327654445109225	10	cocopye
RS_GCF_000239475.1	H_fail	pair_0096	moderate	94.67	0.15	3.3299999999999983	0.0	Spirochaetota	1.6262684054720402	-20.484129369290397	2.6597759144183035	20.63262545777956	10	cocopye
RS_GCF_000255195.1	H_fail	pair_0097	mild	100.0	2.05	0.0	0.04999999999999982	Actinomycetota	1.4243112222664778	-23.409780808583463	5.202463398026701	27.933826196922173	10	cocopye
RS_GCF_000282715.1	H_pass	pair_0180	pass	100.0	0.69	0.0	0.0	Actinomycetota	-1.415058776140802	-15.299184433822859	4.870334709369365	16.25661488576953	10	cocopye
RS_GCF_000294515.1	H_pass	pair_0026	pass	99.99	0.11	0.0	0.0	Actinomycetota	2.8316613574415603	-22.228091136327354	4.509426675182672	23.67898999520489	10	cocopye
RS_GCF_000307105.1	H_pass	pair_0127	pass	100.0	1.56	0.0	0.0	Desulfobacterota	6.427034086593608	-24.19915364271877	8.220241762446244	24.19915364271877	10	cocopye
RS_GCF_000307165.1	H_pass	pair_0173	pass	99.99	0.07	0.0	0.0	Bacillota	4.077061182576428	-31.156510202406793	5.226103589249036	31.156510202406793	10	cocopye
RS_GCF_000350205.1	H_pass	pair_0002	pass	100.0	1.06	0.0	0.0	Actinomycetota	2.080893109612125	-12.74103183607709	4.326200671891734	13.765433738710977	10	cocopye
RS_GCF_000422095.1	H_pass	pair_0090	pass	100.0	0.14	0.0	0.0	Pseudomonadota	2.3245637447722514	-17.051587714767518	3.8400831432789913	18.33641693218042	10	cocopye
RS_GCF_000512205.2	H_fail	pair_0098	mild	100.0	2.39	0.0	0.3900000000000001	Pseudomonadota	6.515975515833634	-14.516938942739898	7.612021368451724	16.31371662219781	10	cocopye
RS_GCF_000626615.2	H_pass	pair_0060	pass	100.0	0.13	0.0	0.0	Bacillota	2.0540508162310993	-17.447589273255637	3.3752024552561344	18.124473668707772	10	cocopye
RS_GCF_000691565.1	H_fail	pair_0099	moderate	100.0	7.83	0.0	5.83	Pseudomonadota	3.7593184696723276	-10.735212952348203	4.558618653048428	18.55998696669818	10	cocopye
RS_GCF_000739085.1	H_pass	pair_0157	pass	99.99	0.35	0.0	0.0	Actinomycetota	2.476042059618981	-30.42116460659753	6.970816152264857	31.269620724865028	10	cocopye
RS_GCF_000764615.1	H_fail	pair_0100	mild	100.0	2.19	0.0	0.18999999999999995	Pseudomonadota	5.5295429392097315	-25.20667539924867	5.5295429392097315	25.571613721677885	10	cocopye
RS_GCF_000770495.1	H_fail	pair_0101	mild	100.0	2.09	0.0	0.08999999999999986	Pseudomonadota	4.3513507810028536	-23.071968901124155	5.3636256586559945	24.25807919739085	10	cocopye
RS_GCF_000786425.1	H_pass	pair_0028	pass	100.0	0.5	0.0	0.0	Pseudomonadota	2.8390016023727505	-24.641204850118054	4.899950059113303	25.308372401680252	10	cocopye
RS_GCF_000807375.1	H_pass	pair_0044	pass	100.0	0.57	0.0	0.0	Bacillota	-0.1020387217913381	-22.632054744129864	0.9636495040728661	22.632054744129864	10	cocopye
RS_GCF_000831585.1	H_pass	pair_0099	pass	100.0	0.45	0.0	0.0	Pseudomonadota	4.736076877695574	-15.276638117865124	5.062092869749627	15.86705075267192	10	cocopye
RS_GCF_000835305.1	H_pass	pair_0050	pass	99.98	0.18	0.0	0.0	Campylobacterota	1.8166900886358612	-16.8321938778024	1.8617884185884386	16.8321938778024	10	cocopye
RS_GCF_000941075.1	H_pass	pair_0183	pass	98.5	0.14	0.0	0.0	Bacillota	-11.72997873177874	-22.021488928252342	13.968472863244205	25.40951638035894	10	cocopye
RS_GCF_000956315.1	H_pass	pair_0086	pass	98.53	0.11	0.0	0.0	Spirochaetota	2.9720774708137654	-12.509860536308224	3.043073482157176	12.509860536308224	10	cocopye
RS_GCF_000962775.1	H_fail	pair_0102	moderate	95.98	0.29	2.019999999999996	0.0	Spirochaetota	-0.9731910620266924	-21.168766343067645	3.4230070700470288	21.835417341609094	10	cocopye
RS_GCF_000970025.1	H_pass	pair_0103	pass	99.88	0.94	0.0	0.0	Halobacteriota	0.8583993510802579	-17.30486430787324	4.937346740508554	18.450063422772743	10	cocopye
RS_GCF_000970225.1	H_fail	pair_0103	mild	99.99	2.17	0.0	0.16999999999999993	Halobacteriota	0.8688638461180475	-15.856190107298493	4.029690025940208	18.233558899874488	10	cocopye
RS_GCF_001077475.1	H_pass	pair_0015	pass	100.0	0.11	0.0	0.0	Pseudomonadota	5.218192872643984	-26.343402235209272	6.582882572595045	26.383037842319897	10	cocopye
RS_GCF_001281405.1	H_pass	pair_0104	pass	100.0	0.03	0.0	0.0	Pseudomonadota	2.2552684246960055	-22.400840263901834	3.7770490240641026	22.400840263901834	10	cocopye
RS_GCF_001433455.1	H_pass	pair_0170	pass	99.92	0.88	0.0	0.0	Methanobacteriota_B	3.0767651880802385	-17.928613384568735	3.906191954714995	18.04344127914147	10	cocopye
RS_GCF_001441165.1	H_pass	pair_0125	pass	100.0	0.17	0.0	0.0	Actinomycetota	2.8520840566150576	-14.489813817838506	5.410589584792145	15.480330611439815	10	cocopye
RS_GCF_001518895.1	H_pass	pair_0014	pass	100.0	0.39	0.0	0.0	Pseudomonadota	3.4883380080248814	-31.750316735353085	4.017632482001149	31.750316735353085	10	cocopye
RS_GCF_001554055.1	H_pass	pair_0004	pass	98.67	1.14	0.0	0.0	Bacillota	-1.6521884496460373	-16.033997150518182	9.47742937809203	20.90764986938215	10	cocopye
RS_GCF_001559035.2	H_fail	pair_0104	mild	100.0	2.71	0.0	0.71	Pseudomonadota	-0.20979051579385555	-20.79309167658525	1.8430143132072885	20.79309167658525	10	cocopye
RS_GCF_001580455.1	H_pass	pair_0018	pass	100.0	1.03	0.0	0.0	Pseudomonadota	5.676814234214374	-21.292055873708975	7.319237517534832	21.44470347473159	10	cocopye
RS_GCF_001623645.2	H_pass	pair_0023	pass	100.0	0.25	0.0	0.0	Pseudomonadota	0.9747394038787413	-12.320354400409833	1.572469867057783	12.320354400409833	10	cocopye
RS_GCF_001635935.1	H_pass	pair_0153	pass	99.99	0.06	0.0	0.0	Bacillota	0.7391535143142989	-26.52394395989424	1.586381568605455	26.52394395989424	10	cocopye
RS_GCF_001639125.1	H_pass	pair_0081	pass	99.38	0.06	0.0	0.0	Campylobacterota	2.8402771978758423	-23.4173446181091	4.318295930534715	23.4173446181091	10	cocopye
RS_GCF_001650295.1	H_fail	pair_0105	mild	100.0	2.06	0.0	0.06000000000000005	Pseudomonadota	5.193976326620659	-20.344166520120893	5.193976326620659	21.381919191804847	10	cocopye
RS_GCF_001677515.1	H_pass	pair_0008	pass	100.0	0.06	0.0	0.0	Pseudomonadota	4.7590414108668355	-26.68712264184011	4.7590414108668355	26.68712264184011	10	cocopye
RS_GCF_001680025.1	H_pass	pair_0095	pass	100.0	0.51	0.0	0.0	Pseudomonadota	4.079296648155197	-19.90515394639612	4.970248881345036	19.90515394639612	10	cocopye
RS_GCF_001717955.1	H_pass	pair_0098	pass	100.0	0.58	0.0	0.0	Pseudomonadota	1.144907270113056	-16.336287377706252	5.588371352871174	18.65787732975931	10	cocopye
RS_GCF_001831455.1	H_fail	pair_0106	mild	99.87	3.06	0.0	1.06	Pseudomonadota	5.467783781244703	-19.76957225431596	7.1433415770912045	21.465158659697288	10	cocopye
RS_GCF_001941785.1	H_pass	pair_0124	pass	99.87	0.74	0.0	0.0	Bacillota	2.5989165289184397	-21.756072059765188	3.6491573025666866	22.963667730487288	10	cocopye
RS_GCF_001941975.2	H_pass	pair_0116	pass	99.99	1.17	0.0	0.0	Bacillota	0.47430459428295463	-21.518962276320533	7.162740266047498	22.244471705453307	10	cocopye
RS_GCF_001975005.1	H_pass	pair_0065	pass	100.0	0.56	0.0	0.0	Bacillota	3.212990752238947	-13.83881292469675	4.06138244097928	15.37736361700019	10	cocopye
RS_GCF_002006355.2	H_fail	pair_0107	mild	100.0	3.05	0.0	1.0499999999999998	Bacillota	4.222982348452603	-26.21640722766828	8.827482350030147	26.21640722766828	10	cocopye
RS_GCF_002007625.1	H_fail	pair_0108	mild	100.0	3.93	0.0	1.9300000000000002	Bacillota	0.10666114227817118	-18.240306669680333	2.6782913381055273	18.240306669680333	10	cocopye
RS_GCF_002055515.1	H_fail	pair_0109	mild	100.0	3.45	0.0	1.4500000000000002	Pseudomonadota	6.019674139544991	-13.517229292816342	6.0230949006602135	14.999593153618282	10	cocopye
RS_GCF_002057455.1	H_pass	pair_0148	pass	100.0	1.77	0.0	0.0	Actinomycetota	5.261761890969816	-13.581596018923694	10.033277074302566	23.74008830811373	10	cocopye
RS_GCF_002073595.2	H_fail	pair_0110	mild	100.0	2.36	0.0	0.3599999999999999	Pseudomonadota	1.8805412470020286	-19.38742838764076	2.6235367677029586	19.38742838764076	10	cocopye
RS_GCF_002095995.1	H_fail	pair_0111	mild	97.15	0.11	0.8499999999999943	0.0	Bacillota	-15.004334870526568	-15.716308477759304	15.340346075279914	20.331806842085506	10	cocopye
RS_GCF_002096015.1	H_pass	pair_0111	pass	98.35	0.11	0.0	0.0	Bacillota	-2.434038256782794	-20.362699804369246	5.336719186690184	23.81290987462029	10	cocopye
RS_GCF_002111265.1	H_pass	pair_0101	pass	100.0	1.53	0.0	0.0	Pseudomonadota	2.3172412139527667	-21.726710501554766	3.9447975250185663	24.358264105260737	10	cocopye
RS_GCF_002151485.1	H_fail	pair_0112	mild	96.59	0.19	1.4099999999999966	0.0	Spirochaetota	-1.731606661409073	-21.429946430093615	2.9523034311800203	21.788021279319217	10	cocopye
RS_GCF_002156705.1	H_pass	pair_0159	pass	99.84	0.46	0.0	0.0	Halobacteriota	0.6424135835589148	-11.647356420050867	4.693207512896612	12.315533109271575	10	cocopye
RS_GCF_002197305.1	H_pass	pair_0077	pass	100.0	0.11	0.0	0.0	Bacillota	3.7131391216799465	-23.014131894486994	4.05957805631275	23.20278233177845	10	cocopye
RS_GCF_002208115.1	H_pass	pair_0161	pass	100.0	0.34	0.0	0.0	Bdellovibrionota	2.8990237925629714	-22.41095525225969	10.172800148029264	22.812768260148438	10	cocopye
RS_GCF_002208175.1	H_fail	pair_0113	mild	100.0	3.54	0.0	1.54	Pseudomonadota	7.110507661211318	-16.672074448470596	7.1797999939895	17.037870677064483	10	cocopye
RS_GCF_002214445.1	H_fail	pair_0114	mild	96.2	0.05	1.7999999999999972	0.0	Bacillota	-5.257296295007035	-18.40477482536603	11.600450506178333	25.120500639927094	10	cocopye
RS_GCF_002234575.2	H_fail	pair_0115	moderate	99.99	4.39	0.0	2.3899999999999997	Bacillota	8.18282103134029	-21.029827717431612	8.35736272964997	22.075707704184648	10	cocopye
RS_GCF_002257695.2	H_fail	pair_0116	moderate	100.0	6.45	0.0	4.45	Bacillota	3.631953156651087	-20.823525671439242	7.955817485087167	21.706720624395636	10	cocopye
RS_GCF_002355275.1	H_pass	pair_0142	pass	100.0	0.54	0.0	0.0	Pseudomonadota	5.721585041965835	-16.248442364403452	6.327729931711	16.57442820064653	10	cocopye
RS_GCF_002507865.2	H_pass	pair_0094	pass	100.0	0.16	0.0	0.0	Pseudomonadota	3.0402308966461242	-19.054724126922356	3.2330279929796513	19.054724126922356	10	cocopye
RS_GCF_002576835.1	H_pass	pair_0024	pass	100.0	0.5	0.0	0.0	Bacillota	-0.3612805950488358	-16.36658134277791	2.310378579646007	17.638828215137757	10	cocopye
RS_GCF_002741805.2	H_pass	pair_0102	pass	98.16	0.29	0.0	0.0	Spirochaetota	-1.507786674014092	-18.84641376667342	3.3423593594104304	19.206560407511716	10	cocopye
RS_GCF_002741845.3	H_pass	pair_0096	pass	98.0	0.26	0.0	0.0	Spirochaetota	1.9020638381172639	-14.666058851681166	10.364442939072973	14.916489269545881	10	cocopye
RS_GCF_002760995.1	H_pass	pair_0051	pass	100.0	0.12	0.0	0.0	Pseudomonadota	3.270786149704641	-22.387154576498283	3.270786149704641	22.387154576498283	10	cocopye
RS_GCF_003030165.1	H_pass	pair_0052	pass	99.99	0.62	0.0	0.0	Bacillota	1.014560598532237	-19.517828217356538	5.93607402252991	21.502764642711796	10	cocopye
RS_GCF_003073695.1	H_fail	pair_0117	mild	100.0	2.91	0.0	0.9100000000000001	Pseudomonadota	2.8566895876387597	-30.799059752304288	6.074399862553195	32.03540191888282	10	cocopye
RS_GCF_003074755.2	H_pass	pair_0039	pass	100.0	0.61	0.0	0.0	Pseudomonadota	2.9473328370144514	-22.473415136633932	4.380766469298015	22.473415136633932	10	cocopye
RS_GCF_003193685.1	H_pass	pair_0062	pass	100.0	0.25	0.0	0.0	Bacillota	4.199065113286329	-26.520527982298866	5.495491484302536	26.59437827150458	10	cocopye
RS_GCF_003194005.1	H_pass	pair_0064	pass	100.0	0.68	0.0	0.0	Bacillota	-0.48170356504128475	-28.01155483238666	7.92742959568203	28.01155483238666	10	cocopye
RS_GCF_003354265.1	H_pass	pair_0138	pass	99.81	0.94	0.0	0.0	Bacillota	-10.464588064784124	-25.661521439023215	14.35094078441241	31.388097223265607	10	cocopye
RS_GCF_003355435.1	H_pass	pair_0110	pass	100.0	0.02	0.0	0.0	Pseudomonadota	2.317651787141698	-16.923634706303755	2.748563223007732	16.923634706303755	10	cocopye
RS_GCF_003429525.1	H_pass	pair_0031	pass	99.99	0.17	0.0	0.0	Spirochaetota	-2.2808351147238497	-26.33850777869359	5.9520932523358	26.961101248317753	10	cocopye
RS_GCF_003595585.1	H_pass	pair_0007	pass	100.0	0.14	0.0	0.0	Pseudomonadota	6.687922280512065	-25.442748264655354	6.956290642862298	25.442748264655354	10	cocopye
RS_GCF_003668795.1	H_pass	pair_0143	pass	100.0	0.17	0.0	0.0	Pseudomonadota	1.75748041427912	-19.29505627078915	4.252179068128077	20.12262780573844	10	cocopye
RS_GCF_003697265.1	H_pass	pair_0130	pass	100.0	0.65	0.0	0.0	Pseudomonadota	3.3637315092979465	-24.08771794359584	5.559648950864764	24.20147323129911	10	cocopye
RS_GCF_003815755.1	H_pass	pair_0193	pass	100.0	0.17	0.0	0.0	Bacteroidota	5.011334745963914	-14.743604191141596	6.023729897743037	17.997579958972004	10	cocopye
RS_GCF_003939355.2	H_pass	pair_0037	pass	100.0	0.0	0.0	0.0	Pseudomonadota	3.2868747494125343	-17.69715314526304	4.480527327200953	17.69715314526304	10	cocopye
RS_GCF_003957785.1	H_fail	pair_0118	mild	100.0	2.29	0.0	0.29000000000000004	Bacillota	3.6705623127665907	-22.17090058842451	4.4837258431041445	23.348597686841277	10	cocopye
RS_GCF_003991565.1	H_fail	pair_0119	moderate	99.99	4.9	0.0	2.9000000000000004	Bacteroidota	4.885590030965873	-23.07954726804109	11.857978720225981	23.07954726804109	10	cocopye
RS_GCF_004026165.1	H_pass	pair_0067	pass	100.0	0.2	0.0	0.0	Bacillota	3.3849854957191234	-36.37093483466055	3.534412665515611	36.37093483466055	10	cocopye
RS_GCF_004103735.1	H_pass	pair_0128	pass	98.3	0.81	0.0	0.0	Bacillota	11.183832890163478	-26.612016335851415	11.183832890163478	26.612016335851415	10	cocopye
RS_GCF_004117095.1	H_fail	pair_0120	mild	98.53	2.03	0.0	0.029999999999999805	Bacillota	2.3911203538619064	-26.792418817934923	4.194554570333752	26.792418817934923	10	cocopye
RS_GCF_004136115.1	H_pass	pair_0079	pass	100.0	0.11	0.0	0.0	Pseudomonadota	1.5053530696745043	-19.62997686821283	3.3822899014749366	20.278863593982855	10	cocopye
RS_GCF_004353465.2	H_pass	pair_0112	pass	98.56	0.37	0.0	0.0	Spirochaetota	3.0294382091731564	-18.64380323646593	9.925447015387329	18.773821490335003	10	cocopye
RS_GCF_004768725.1	H_pass	pair_0186	pass	99.49	0.11	0.0	0.0	Bacillota	-8.425252663134819	-15.788188742884188	8.890926549723696	18.10868208423014	10	cocopye
RS_GCF_004847745.1	H_pass	pair_0000	pass	100.0	0.15	0.0	0.0	Pseudomonadota	2.587261981110116	-13.543608418545393	2.911880134379159	13.951980719973301	10	cocopye
RS_GCF_005221345.1	H_fail	pair_0121	moderate	100.0	4.36	0.0	2.3600000000000003	Pseudomonadota	3.213095748275284	-30.01165137250421	5.134831393831432	30.01165137250421	10	cocopye
RS_GCF_005706655.1	H_pass	pair_0140	pass	99.89	0.63	0.0	0.0	Bacteroidota	4.1259968988210485	-8.16817224971716	5.193475236927963	9.106320729488761	10	cocopye
RS_GCF_005890135.1	H_pass	pair_0194	pass	100.0	1.27	0.0	0.0	Actinomycetota	-0.8831165476208739	-27.490809308444703	5.118646289537558	27.490809308444703	10	cocopye
RS_GCF_006337085.1	H_fail	pair_0122	mild	97.66	1.68	0.3400000000000034	0.0	Pseudomonadota	2.9894598786674877	-38.26435873421263	6.279737631535708	38.26435873421263	10	cocopye
RS_GCF_006874765.1	H_pass	pair_0197	pass	100.0	0.2	0.0	0.0	Spirochaetota	2.4579118076182285	-29.16180640304885	7.8724910419121485	29.93248175743512	10	cocopye
RS_GCF_006971785.1	H_pass	pair_0117	pass	100.0	1.31	0.0	0.0	Pseudomonadota	2.8159117529366227	-31.56509832833923	5.187339103503914	31.69559898877059	10	cocopye
RS_GCF_007855275.1	H_pass	pair_0188	pass	100.0	0.28	0.0	0.0	Actinomycetota	1.161044177386038	-31.651969576384168	3.5953535664583347	31.651969576384168	10	cocopye
RS_GCF_007923785.2	H_pass	pair_0083	pass	100.0	0.08	0.0	0.0	Bacillota	-0.12719827114436769	-18.35175736374089	2.9692382284981824	18.35175736374089	10	cocopye
RS_GCF_008254045.1	H_fail	pair_0123	moderate	94.31	1.61	3.6899999999999977	0.0	Planctomycetota	1.7256623079019384	-16.726463435009855	12.957130020416821	17.630907879063866	10	cocopye
RS_GCF_008329885.1	H_pass	pair_0066	pass	100.0	0.14	0.0	0.0	Bacillota	2.9145413519501924	-22.379903711345737	3.637277103801805	22.541736049295643	10	cocopye
RS_GCF_008728455.1	H_pass	pair_0033	pass	100.0	1.92	0.0	0.0	Bacillota	1.8582008731068875	-25.17180883033602	4.461172216132713	25.38259243520558	10	cocopye
RS_GCF_008802915.1	H_fail	pair_0124	moderate	99.99	5.6	0.0	3.5999999999999996	Bacillota	3.0382267585531517	-19.956733242862633	3.724329208081387	20.313642213022767	10	cocopye
RS_GCF_009176665.1	H_pass	pair_0136	pass	100.0	1.39	0.0	0.0	Pseudomonadota	0.7928262891481722	-20.8554504047303	5.283388597676821	21.244296433472744	10	cocopye
RS_GCF_009497895.1	H_pass	pair_0072	pass	99.98	0.48	0.0	0.0	Pseudomonadota	6.220789103053664	-25.953248804569853	6.841184451445855	28.080820876452215	10	cocopye
RS_GCF_009646095.1	H_fail	pair_0125	mild	100.0	2.32	0.0	0.31999999999999984	Actinomycetota	8.00874061175702	-18.04919624205572	9.795067005171983	18.04919624205572	10	cocopye
