# Contaminant provenance for set_H_ncbi (one row per event).
# Contaminants are drawn from data/splits/test_genomes.tsv only, cross-phylum relative to the dominant — identical to set_C/D_clean.
set	genome_id	contaminant_accession	canonical_key	split	phylum	dominant_phylum	same_phylum_as_dominant
set_H_ncbi	genome_1743	RS_GCF_041024305.1	041024305	test	Bacillota	Actinomycetota	False
set_H_ncbi	genome_1744	RS_GCF_900126695.1	900126695	test	Bacillota	Actinomycetota	False
set_H_ncbi	genome_1745	RS_GCF_900323495.1	900323495	test	Bacillota	Actinomycetota	False
set_H_ncbi	genome_1745	RS_GCF_000641575.1	000641575	test	Bacillota	Actinomycetota	False
set_H_ncbi	genome_1745	RS_GCF_004342425.1	004342425	test	Pseudomonadota	Actinomycetota	False
set_H_ncbi	genome_1745	RS_GCF_901004685.1	901004685	test	Bacillota	Actinomycetota	False
set_H_ncbi	genome_1745	RS_GCF_003237205.1	003237205	test	Bacillota	Actinomycetota	False
set_H_ncbi	genome_1746	RS_GCF_004055435.1	004055435	test	Bacillota	Actinomycetota	False
set_H_ncbi	genome_1746	RS_GCF_900082195.1	900082195	test	Bacillota	Actinomycetota	False
set_H_ncbi	genome_1746	RS_GCF_003028695.1	003028695	test	Pseudomonadota	Actinomycetota	False
set_H_ncbi	genome_1746	RS_GCF_001204475.1	001204475	test	Bacillota	Actinomycetota	False
set_H_ncbi	genome_1746	GB_GCA_948592505.1	948592505	test	Bacillota	Actinomycetota	False
set_H_ncbi	genome_1747	RS_GCF_001624705.1	001624705	test	Pseudomonadota	Actinomycetota	False
set_H_ncbi	genome_1747	RS_GCF_000366425.1	000366425	test	Pseudomonadota	Actinomycetota	False
set_H_ncbi	genome_1748	RS_GCF_949447645.1	949447645	test	Campylobacterota	Actinomycetota	False
set_H_ncbi	genome_1748	RS_GCF_900984345.1	900984345	test	Bacillota	Actinomycetota	False
set_H_ncbi	genome_1748	RS_GCF_009685175.1	009685175	test	Pseudomonadota	Actinomycetota	False
set_H_ncbi	genome_1748	RS_GCF_016238105.1	016238105	test	Pseudomonadota	Actinomycetota	False
set_H_ncbi	genome_1748	RS_GCF_001939635.1	001939635	test	Campylobacterota	Actinomycetota	False
set_H_ncbi	genome_1749	RS_GCF_002914105.1	002914105	test	Campylobacterota	Actinomycetota	False
set_H_ncbi	genome_1750	RS_GCF_009689925.1	009689925	test	Campylobacterota	Actinomycetota	False
set_H_ncbi	genome_1750	RS_GCF_900107035.1	900107035	test	Bacillota	Actinomycetota	False
set_H_ncbi	genome_1750	RS_GCF_002959875.1	002959875	test	Bacillota	Actinomycetota	False
set_H_ncbi	genome_1750	GB_GCA_958425145.1	958425145	test	Verrucomicrobiota	Actinomycetota	False
set_H_ncbi	genome_1750	RS_GCF_006716585.1	006716585	test	Bacteroidota	Actinomycetota	False
set_H_ncbi	genome_1751	GB_GCA_948749395.1	948749395	test	Bacteroidota	Actinomycetota	False
set_H_ncbi	genome_1751	RS_GCF_009884355.1	009884355	test	Pseudomonadota	Actinomycetota	False
set_H_ncbi	genome_1751	RS_GCF_948845265.1	948845265	test	Bacteroidota	Actinomycetota	False
set_H_ncbi	genome_1751	RS_GCF_001546915.1	001546915	test	Pseudomonadota	Actinomycetota	False
set_H_ncbi	genome_1751	RS_GCF_003976065.1	003976065	test	Pseudomonadota	Actinomycetota	False
set_H_ncbi	genome_1752	RS_GCF_000092525.1	000092525	test	Pseudomonadota	Actinomycetota	False
set_H_ncbi	genome_1752	RS_GCF_948756145.1	948756145	test	Bacteroidota	Actinomycetota	False
set_H_ncbi	genome_1753	GB_GCA_944324395.1	944324395	test	Cyanobacteriota	Actinomycetota	False
set_H_ncbi	genome_1753	RS_GCF_030517755.1	030517755	test	Desulfobacterota	Actinomycetota	False
set_H_ncbi	genome_1753	GB_GCA_958445785.1	958445785	test	Bacillota	Actinomycetota	False
set_H_ncbi	genome_1753	RS_GCF_001175265.1	001175265	test	Bacillota	Actinomycetota	False
set_H_ncbi	genome_1754	RS_GCF_029891575.1	029891575	test	Bacillota	Actinomycetota	False
set_H_ncbi	genome_1754	RS_GCF_948668465.1	948668465	test	Bacteroidota	Actinomycetota	False
set_H_ncbi	genome_1754	RS_GCF_039595875.1	039595875	test	Bacteroidota	Actinomycetota	False
set_H_ncbi	genome_1755	RS_GCF_019802745.1	019802745	test	Bacteroidota	Actinomycetota	False
set_H_ncbi	genome_1756	GB_GCA_934668415.1	934668415	test	Bacteroidota	Actinomycetota	False
set_H_ncbi	genome_1756	RS_GCF_001655395.1	001655395	test	Spirochaetota	Actinomycetota	False
set_H_ncbi	genome_1756	RS_GCF_947250595.1	947250595	test	Pseudomonadota	Actinomycetota	False
set_H_ncbi	genome_1756	GB_GCA_041661005.1	041661005	test	Patescibacteriota	Actinomycetota	False
set_H_ncbi	genome_1757	GB_GCA_947057305.1	947057305	test	Bacteroidota	Actinomycetota	False
set_H_ncbi	genome_1758	RS_GCF_031922495.1	031922495	test	Bacillota	Actinomycetota	False
set_H_ncbi	genome_1758	RS_GCF_002208115.1	002208115	test	Bdellovibrionota	Actinomycetota	False
set_H_ncbi	genome_1758	GB_GCA_959596885.1	959596885	test	Verrucomicrobiota	Actinomycetota	False
set_H_ncbi	genome_1759	GB_GCA_040386555.1	040386555	test	Bacteroidota	Actinomycetota	False
set_H_ncbi	genome_1759	GB_GCA_009994475.1	009994475	test	Pseudomonadota	Actinomycetota	False
set_H_ncbi	genome_1760	GB_GCA_949058905.1	949058905	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1760	RS_GCF_934873935.1	934873935	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1760	GB_GCA_963661605.1	963661605	test	Actinomycetota	Bacillota	False
set_H_ncbi	genome_1760	GB_GCA_033436865.1	033436865	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1760	GB_GCA_949465275.1	949465275	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1761	GB_GCA_016718925.1	016718925	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1762	RS_GCF_900004795.1	900004795	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1762	RS_GCF_030017545.1	030017545	test	Methanobacteriota	Bacillota	False
set_H_ncbi	genome_1762	RS_GCF_022811005.1	022811005	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1762	GB_GCA_949408995.1	949408995	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1763	RS_GCF_902704785.1	902704785	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1763	RS_GCF_030234745.1	030234745	test	Actinomycetota	Bacillota	False
set_H_ncbi	genome_1763	RS_GCF_037082435.1	037082435	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1763	RS_GCF_013315675.1	013315675	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1764	RS_GCF_037152305.1	037152305	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1765	RS_GCF_025979705.1	025979705	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1765	RS_GCF_900493275.1	900493275	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1766	GB_GCA_000250435.2	000250435	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1766	GB_GCA_016176525.1	016176525	test	Patescibacteriota	Bacillota	False
set_H_ncbi	genome_1766	RS_GCF_000464875.1	000464875	test	Campylobacterota	Bacillota	False
set_H_ncbi	genome_1766	GB_GCA_021633475.1	021633475	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1767	GB_GCA_948941045.1	948941045	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1767	GB_GCA_963921245.3	963921245	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1767	RS_GCF_032190835.1	032190835	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1767	GB_GCA_040880525.1	040880525	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1767	RS_GCF_000352645.1	000352645	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1768	RS_GCF_023656375.1	023656375	test	Actinomycetota	Bacillota	False
set_H_ncbi	genome_1768	RS_GCF_016101165.1	016101165	test	Actinomycetota	Bacillota	False
set_H_ncbi	genome_1768	RS_GCF_039617775.1	039617775	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1768	RS_GCF_041227525.1	041227525	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1769	RS_GCF_001220885.1	001220885	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1769	RS_GCF_002139505.1	002139505	test	Campylobacterota	Bacillota	False
set_H_ncbi	genome_1770	GB_GCA_038827615.1	038827615	test	Thermoproteota	Bacillota	False
set_H_ncbi	genome_1770	RS_GCF_030846215.1	030846215	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1770	RS_GCF_023668315.1	023668315	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1770	RS_GCF_014217995.1	014217995	test	Campylobacterota	Bacillota	False
set_H_ncbi	genome_1770	RS_GCF_036441115.1	036441115	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1771	RS_GCF_029521405.1	029521405	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1771	RS_GCF_029582805.1	029582805	test	Cyanobacteriota	Bacillota	False
set_H_ncbi	genome_1771	RS_GCF_948558175.1	948558175	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1772	GB_GCA_963509545.1	963509545	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1773	GB_GCA_006539305.1	006539305	test	Desulfobacterota_I	Bacillota	False
set_H_ncbi	genome_1773	RS_GCF_030346045.1	030346045	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1773	GB_GCA_900636155.1	900636155	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1774	RS_GCF_014883105.1	014883105	test	Desulfobacterota	Bacillota	False
set_H_ncbi	genome_1775	RS_GCF_003729985.1	003729985	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1775	RS_GCF_017751165.1	017751165	test	Spirochaetota	Bacillota	False
set_H_ncbi	genome_1776	RS_GCF_003751935.1	003751935	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1777	GB_GCA_015752395.1	015752395	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1778	RS_GCF_016802045.1	016802045	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1779	RS_GCF_000265525.1	000265525	test	Methanobacteriota_B	Bacillota	False
set_H_ncbi	genome_1779	GB_GCA_040768285.1	040768285	test	Atribacterota	Bacillota	False
set_H_ncbi	genome_1779	GB_GCA_948612535.1	948612535	test	Spirochaetota	Bacillota	False
set_H_ncbi	genome_1780	GB_GCA_947460345.1	947460345	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1780	RS_GCF_027737825.1	027737825	test	Campylobacterota	Bacillota	False
set_H_ncbi	genome_1780	RS_GCF_021012905.1	021012905	test	Actinomycetota	Bacillota	False
set_H_ncbi	genome_1781	GB_GCA_949539925.1	949539925	test	Verrucomicrobiota	Bacillota	False
set_H_ncbi	genome_1781	RS_GCF_003096435.1	003096435	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1781	RS_GCF_029291175.1	029291175	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1781	GB_GCA_948746245.1	948746245	test	Campylobacterota	Bacillota	False
set_H_ncbi	genome_1781	GB_GCA_028710985.1	028710985	test	Patescibacteriota	Bacillota	False
set_H_ncbi	genome_1782	RS_GCF_040611495.1	040611495	test	Actinomycetota	Bacillota	False
set_H_ncbi	genome_1782	RS_GCF_019837335.1	019837335	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1782	GB_GCA_900636165.1	900636165	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1782	GB_GCA_018266735.1	018266735	test	Bacteroidota_A	Bacillota	False
set_H_ncbi	genome_1782	GB_GCA_020252945.1	020252945	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1783	RS_GCF_000830505.1	000830505	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1783	GB_GCA_948468095.1	948468095	test	Desulfobacterota_I	Bacillota	False
set_H_ncbi	genome_1783	RS_GCF_020911805.1	020911805	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1784	RS_GCF_002264475.1	002264475	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1785	GB_GCA_021817585.1	021817585	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1785	RS_GCF_003066645.1	003066645	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1785	GB_GCA_032579115.1	032579115	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1785	GB_GCA_963972935.1	963972935	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1785	RS_GCF_017409525.1	017409525	test	Methanobacteriota	Bacillota	False
set_H_ncbi	genome_1786	RS_GCF_000675635.1	000675635	test	Actinomycetota	Bacillota	False
set_H_ncbi	genome_1786	RS_GCF_900595645.1	900595645	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1786	RS_GCF_904848675.1	904848675	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1786	RS_GCF_022406375.1	022406375	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1787	RS_GCF_000674515.1	000674515	test	Actinomycetota	Bacillota	False
set_H_ncbi	genome_1787	GB_GCA_958420865.1	958420865	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1787	RS_GCF_020618415.1	020618415	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1787	RS_GCF_027583815.1	027583815	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1787	RS_GCF_002952595.1	002952595	test	Campylobacterota	Bacillota	False
set_H_ncbi	genome_1788	RS_GCF_003000555.1	003000555	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1788	RS_GCF_000673255.1	000673255	test	Actinomycetota	Bacillota	False
set_H_ncbi	genome_1789	GB_GCA_958365315.1	958365315	test	Actinomycetota	Bacillota	False
set_H_ncbi	genome_1789	RS_GCF_037248255.1	037248255	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1790	RS_GCF_005497185.1	005497185	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1791	GB_GCA_934661195.1	934661195	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1791	GB_GCA_001779985.1	001779985	test	Patescibacteriota	Bacillota	False
set_H_ncbi	genome_1791	RS_GCF_018070145.1	018070145	test	Actinomycetota	Bacillota	False
set_H_ncbi	genome_1791	GB_GCA_015660995.1	015660995	test	Thermoproteota	Bacillota	False
set_H_ncbi	genome_1791	RS_GCF_014323725.1	014323725	test	Actinomycetota	Bacillota	False
set_H_ncbi	genome_1792	RS_GCF_001850135.1	001850135	test	Actinomycetota	Bacillota	False
set_H_ncbi	genome_1792	RS_GCF_000163435.1	000163435	test	Actinomycetota	Bacillota	False
set_H_ncbi	genome_1792	RS_GCF_040901285.1	040901285	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1792	RS_GCF_017472945.1	017472945	test	Campylobacterota	Bacillota	False
set_H_ncbi	genome_1792	RS_GCF_002112755.1	002112755	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1793	RS_GCF_015676725.1	015676725	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1793	RS_GCF_001412795.1	001412795	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1794	RS_GCF_003585045.1	003585045	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1794	RS_GCF_001087905.1	001087905	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1794	RS_GCF_000307455.1	000307455	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1794	RS_GCF_016906185.1	016906185	test	Actinomycetota	Bacillota	False
set_H_ncbi	genome_1794	RS_GCF_040358985.1	040358985	test	Acidobacteriota	Bacillota	False
set_H_ncbi	genome_1795	RS_GCF_040268365.1	040268365	test	Synergistota	Bacillota	False
set_H_ncbi	genome_1795	RS_GCF_004379105.1	004379105	test	Campylobacterota	Bacillota	False
set_H_ncbi	genome_1795	RS_GCF_900100695.1	900100695	test	Actinomycetota	Bacillota	False
set_H_ncbi	genome_1795	RS_GCF_964209785.1	964209785	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1795	RS_GCF_000247855.1	000247855	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1796	RS_GCF_041260805.1	041260805	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1796	GB_GCA_949410715.1	949410715	test	Bacteroidota	Bacillota	False
set_H_ncbi	genome_1797	RS_GCF_002899905.1	002899905	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1797	RS_GCF_900506365.1	900506365	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1797	GB_GCA_002483025.1	002483025	test	Planctomycetota	Bacillota	False
set_H_ncbi	genome_1797	RS_GCF_028472845.1	028472845	test	Actinomycetota	Bacillota	False
set_H_ncbi	genome_1798	GB_GCA_001951515.1	001951515	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1798	RS_GCF_015535055.1	015535055	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1798	GB_GCA_943356865.1	943356865	test	Patescibacteriota	Bacillota	False
set_H_ncbi	genome_1798	RS_GCF_943913265.1	943913265	test	Actinomycetota	Bacillota	False
set_H_ncbi	genome_1799	RS_GCF_006347835.1	006347835	test	Campylobacterota	Bacillota	False
set_H_ncbi	genome_1799	RS_GCF_000802685.1	000802685	test	Pseudomonadota	Bacillota	False
set_H_ncbi	genome_1800	RS_GCF_900028545.1	900028545	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1801	RS_GCF_003327215.1	003327215	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1801	RS_GCF_027664185.1	027664185	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1801	RS_GCF_958426945.1	958426945	test	Actinomycetota	Pseudomonadota	False
set_H_ncbi	genome_1801	RS_GCF_900197025.1	900197025	test	Campylobacterota	Pseudomonadota	False
set_H_ncbi	genome_1801	GB_GCA_002073515.2	002073515	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1802	RS_GCF_000673295.1	000673295	test	Actinomycetota	Pseudomonadota	False
set_H_ncbi	genome_1802	RS_GCF_032465495.1	032465495	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1802	RS_GCF_015612965.1	015612965	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1803	RS_GCF_003515685.1	003515685	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1803	RS_GCF_030534135.1	030534135	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1803	GB_GCA_938029075.1	938029075	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1803	RS_GCF_001839985.1	001839985	test	Actinomycetota	Pseudomonadota	False
set_H_ncbi	genome_1804	RS_GCF_001175745.1	001175745	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1804	RS_GCF_002446895.1	002446895	test	Actinomycetota	Pseudomonadota	False
set_H_ncbi	genome_1805	GB_GCA_001499455.1	001499455	test	Campylobacterota	Pseudomonadota	False
set_H_ncbi	genome_1805	GB_GCA_022015235.1	022015235	test	Thermoproteota	Pseudomonadota	False
set_H_ncbi	genome_1806	RS_GCF_000960735.1	000960735	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1806	RS_GCF_025905525.1	025905525	test	Spirochaetota	Pseudomonadota	False
set_H_ncbi	genome_1806	GB_GCA_023450085.1	023450085	test	Bacteroidota	Pseudomonadota	False
set_H_ncbi	genome_1807	RS_GCF_026683915.1	026683915	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1807	RS_GCF_900058275.1	900058275	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1808	RS_GCF_000595985.1	000595985	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1808	RS_GCF_001949725.1	001949725	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1808	GB_GCA_003513805.1	003513805	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1809	RS_GCF_040629855.1	040629855	test	Actinomycetota	Pseudomonadota	False
set_H_ncbi	genome_1809	RS_GCF_000751495.1	000751495	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1809	GB_GCA_019335615.1	019335615	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1809	GB_GCA_948733955.1	948733955	test	Bacteroidota	Pseudomonadota	False
set_H_ncbi	genome_1810	GB_GCA_937891055.1	937891055	test	Bacteroidota	Pseudomonadota	False
set_H_ncbi	genome_1810	RS_GCF_033023115.1	033023115	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1810	RS_GCF_040926185.1	040926185	test	Actinomycetota	Pseudomonadota	False
set_H_ncbi	genome_1810	RS_GCF_000568795.1	000568795	test	Spirochaetota	Pseudomonadota	False
set_H_ncbi	genome_1810	RS_GCF_030811475.1	030811475	test	Actinomycetota	Pseudomonadota	False
set_H_ncbi	genome_1811	GB_GCA_948727045.1	948727045	test	Bacteroidota	Pseudomonadota	False
set_H_ncbi	genome_1812	RS_GCF_022899025.1	022899025	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1812	GB_GCA_948690195.1	948690195	test	Cyanobacteriota	Pseudomonadota	False
set_H_ncbi	genome_1812	RS_GCF_026156375.1	026156375	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1812	RS_GCF_025482605.1	025482605	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1813	GB_GCA_948854635.1	948854635	test	Verrucomicrobiota	Pseudomonadota	False
set_H_ncbi	genome_1813	RS_GCF_024758165.1	024758165	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1813	RS_GCF_001224665.1	001224665	test	Campylobacterota	Pseudomonadota	False
set_H_ncbi	genome_1813	RS_GCF_021379005.1	021379005	test	Cyanobacteriota	Pseudomonadota	False
set_H_ncbi	genome_1813	RS_GCF_007832455.1	007832455	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1814	RS_GCF_948485165.1	948485165	test	Bacteroidota	Pseudomonadota	False
set_H_ncbi	genome_1814	RS_GCF_001604795.1	001604795	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1815	RS_GCF_041366755.1	041366755	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1815	RS_GCF_900149535.2	900149535	test	Chlamydiota	Pseudomonadota	False
set_H_ncbi	genome_1815	RS_GCF_964239905.1	964239905	test	Actinomycetota	Pseudomonadota	False
set_H_ncbi	genome_1815	GB_GCA_903831625.1	903831625	test	Acidobacteriota	Pseudomonadota	False
set_H_ncbi	genome_1815	GB_GCA_947653985.1	947653985	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1816	GB_GCA_948868925.1	948868925	test	Spirochaetota	Pseudomonadota	False
set_H_ncbi	genome_1816	GB_GCA_017656255.1	017656255	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1817	RS_GCF_000941755.1	000941755	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1818	GB_GCA_035295325.1	035295325	test	Actinomycetota	Pseudomonadota	False
set_H_ncbi	genome_1818	RS_GCF_900995705.1	900995705	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1819	GB_GCA_002368435.1	002368435	test	Cyanobacteriota	Pseudomonadota	False
set_H_ncbi	genome_1819	GB_GCA_003479725.1	003479725	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1820	GB_GCA_034181285.1	034181285	test	Bacteroidota	Pseudomonadota	False
set_H_ncbi	genome_1820	RS_GCF_030398025.1	030398025	test	Campylobacterota	Pseudomonadota	False
set_H_ncbi	genome_1820	RS_GCF_000482745.1	000482745	test	Desulfobacterota_I	Pseudomonadota	False
set_H_ncbi	genome_1820	RS_GCF_007752345.1	007752345	test	Planctomycetota	Pseudomonadota	False
set_H_ncbi	genome_1820	GB_GCA_000715455.1	000715455	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1821	RS_GCF_039760155.1	039760155	test	Actinomycetota	Pseudomonadota	False
set_H_ncbi	genome_1821	RS_GCF_020685215.1	020685215	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1821	RS_GCF_028207855.1	028207855	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1821	GB_GCA_959027315.1	959027315	test	Bacteroidota	Pseudomonadota	False
set_H_ncbi	genome_1821	RS_GCF_002741845.3	002741845	test	Spirochaetota	Pseudomonadota	False
set_H_ncbi	genome_1822	RS_GCF_028207855.1	028207855	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1822	RS_GCF_019037035.1	019037035	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1822	RS_GCF_008016675.1	008016675	test	Spirochaetota	Pseudomonadota	False
set_H_ncbi	genome_1822	RS_GCF_002968335.2	002968335	test	Actinomycetota	Pseudomonadota	False
set_H_ncbi	genome_1822	RS_GCF_002214145.1	002214145	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1823	GB_GCA_963663985.1	963663985	test	Bacteroidota	Pseudomonadota	False
set_H_ncbi	genome_1823	GB_GCA_003535675.1	003535675	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1823	RS_GCF_036918215.1	036918215	test	Cyanobacteriota	Pseudomonadota	False
set_H_ncbi	genome_1823	RS_GCF_033803725.1	033803725	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1824	RS_GCF_000181835.1	000181835	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1824	RS_GCF_002832175.1	002832175	test	Campylobacterota	Pseudomonadota	False
set_H_ncbi	genome_1824	GB_GCA_012843125.1	012843125	test	Actinomycetota	Pseudomonadota	False
set_H_ncbi	genome_1824	GB_GCA_032160705.1	032160705	test	Acidobacteriota	Pseudomonadota	False
set_H_ncbi	genome_1825	RS_GCF_020096995.1	020096995	test	Actinomycetota	Pseudomonadota	False
set_H_ncbi	genome_1825	GB_GCA_028696575.1	028696575	test	WOR-3	Pseudomonadota	False
set_H_ncbi	genome_1825	RS_GCF_024800105.1	024800105	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1825	RS_GCF_000550105.1	000550105	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1826	RS_GCF_001418925.1	001418925	test	Campylobacterota	Pseudomonadota	False
set_H_ncbi	genome_1826	RS_GCF_005237965.1	005237965	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1826	GB_GCA_949104105.1	949104105	test	Bacteroidota	Pseudomonadota	False
set_H_ncbi	genome_1827	GB_GCA_944380915.1	944380915	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1828	RS_GCF_003458515.1	003458515	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1828	RS_GCF_008000565.1	008000565	test	Campylobacterota	Pseudomonadota	False
set_H_ncbi	genome_1829	GB_GCA_902800965.1	902800965	test	Bacteroidota	Pseudomonadota	False
set_H_ncbi	genome_1829	RS_GCF_026461725.1	026461725	test	Actinomycetota	Pseudomonadota	False
set_H_ncbi	genome_1829	RS_GCF_900129175.1	900129175	test	Thermotogota	Pseudomonadota	False
set_H_ncbi	genome_1830	GB_GCA_001299455.1	001299455	test	Bacillota	Pseudomonadota	False
set_H_ncbi	genome_1831	RS_GCF_023470585.1	023470585	test	Bacillota	Pseudomonadota	False
